seqnames	start	end	width	strand	Conc	Conc_WHI	Conc_WT	Fold	p.value	FDR
XII	500345	500745	401	*	7.3535139874663145	7.474096628300385	7.221926037192105	1.3798389292467197e-4	0.5475696825492765	0.9992377462127119
IX	415636	416036	401	*	6.951499234961482	7.023972661230099	6.875191668231384	2.021388185794184e-4	0.5490318883655894	0.9992377462127119
V	311785	312185	401	*	7.754045673007288	7.6821280947521915	7.822547783962075	-2.5502577788690716e-4	0.5490524488671447	0.9992377462127119
XV	860542	860942	401	*	5.988524718939421	6.096910025369136	5.871330486430113	1.6185109417214154e-4	0.5501712622264311	0.9992377462127119
VII	205779	206179	401	*	5.3748540893174805	5.062706477192062	5.631331141901368	-6.0760993086584064e-5	0.5508192043379594	0.9992377462127119
XII	605169	605569	401	*	7.109300174490424	7.002946992343922	7.208348585343611	-1.8327005620843306e-4	0.5509899767222046	0.9992377462127119
XIII	287344	287744	401	*	8.572255532040083	8.457841077463568	8.678259172848065	-1.5590633842482607e-4	0.5517348830004685	0.9992377462127119
V	194701	195101	401	*	8.601940397410727	8.703577771638694	8.492596343610717	1.6057790073979971e-4	0.5525162591747903	0.9992377462127119
XIII	253314	253714	401	*	7.864323453915226	7.9209930971575435	7.805336467945082	2.803207826762086e-4	0.5529171827549485	0.9992377462127119
V	303416	303816	401	*	7.348099577383303	7.425122077824078	7.26673193700593	2.2432687526594174e-4	0.5533781567051427	0.9992377462127119
I	180964	181364	401	*	7.036094300589417	7.119142127669782	6.947972299774939	1.958899009490225e-4	0.5536799268500199	0.9992377462127119
IV	330497	330897	401	*	7.856054206999326	7.945480844323967	7.7607159307560645	1.747110339058897e-4	0.5567918823457628	0.9992377462127119
IV	491087	491487	401	*	8.077097493018567	8.023265106158075	8.128993237546918	-3.007468445728391e-4	0.5578095007473511	0.9992377462127119
VI	255395	255795	401	*	9.193459237454187	9.27311989992439	9.109141592182471	2.0374265654065772e-4	0.5584494316055211	0.9992377462127119
VII	560006	560406	401	*	6.373569493741934	6.479020930895252	6.259798129266025	1.5288079261911586e-4	0.5590360135695074	0.9992377462127119
X	415702	416102	401	*	6.464445194250671	6.362011438425759	6.560085653827313	-1.7487868037380566e-4	0.560067301925351	0.9992377462127119
IX	122127	122527	401	*	7.022830370764746	6.963393270776369	7.0799153276181945	-2.5575323531968865e-4	0.5607027121223481	0.9992377462127119
VII	779578	779978	401	*	7.967434670618389	7.825014120065362	8.09705031219678	-1.1944031841028059e-4	0.561745328156319	0.9992377462127119
XI	578771	579171	401	*	6.102946882919362	6.163708782021064	6.039512927468265	2.243414117859435e-4	0.5618825866902895	0.9992377462127119
XIII	924035	924435	401	*	9.27325304757836	9.43802655716622	9.087204401798669	9.161193968928138e-5	0.5626638529495183	0.9992377462127119
VII	661679	662079	401	*	8.482177241661791	8.43745958747284	8.525550400659187	-3.198815293835833e-4	0.562696668246339	0.9992377462127119
XV	976234	976634	401	*	6.432411760880035	6.504148670439681	6.356920281139829	1.8180257448703043e-4	0.5634214840379113	0.9992377462127119
XVI	689529	689929	401	*	6.784784590612994	6.6970705761617015	6.86746997916742	-2.0610049293343154e-4	0.5635497378107682	0.9992377462127119
VII	785668	786068	401	*	9.912649396728092	10.036914989344758	9.776662756990323	1.230493615083402e-4	0.5636954677175193	0.9992377462127119
X	633073	633473	401	*	7.078209156186021	7.143209352798733	7.010141655239068	2.3405050661820645e-4	0.5639119047480343	0.9992377462127119
VII	413160	413560	401	*	10.246068501076133	10.386222048603527	10.09081986523222	1.0709653968647702e-4	0.5658139604419965	0.9992377462127119
IV	926845	927245	401	*	7.914878423527188	7.976883507787031	7.850088299324183	2.5040932538104936e-4	0.5683646577814614	0.9992377462127119
XI	567539	567939	401	*	6.3348221656261465	6.225329510389341	6.436587911639565	-1.5169908913565116e-4	0.5708972150458212	0.9992377462127119
II	336837	337237	401	*	7.427870101753482	7.506894877603745	7.344264553526569	1.7898418379274722e-4	0.5720392288510079	0.9992377462127119
XVI	653769	654169	401	*	6.7268454526646115	6.788378035883096	6.6625710594020084	2.1578466235409126e-4	0.5727503640060143	0.9992377462127119
XI	393411	393811	401	*	6.93823342475037	7.012954185365775	6.859430291800048	1.9936468069853175e-4	0.5736905876523108	0.9992377462127119
XIII	653274	653674	401	*	10.052998326434082	9.967835977512898	10.133412520425523	-1.8133809818456195e-4	0.5742984046343877	0.9992377462127119
XVI	700032	700432	401	*	8.054980117928675	8.00072265655396	8.107270787165547	-2.8636171310765556e-4	0.5757185757449328	0.9992377462127119
XIV	651926	652326	401	*	9.215539189200015	9.284042088657564	9.143620741836402	2.165858015422767e-4	0.5758239826063336	0.9992377462127119
XV	514603	515003	401	*	8.731320725456467	8.675497225151329	8.785064422611724	-2.662197047976557e-4	0.5787491845913663	0.9992377462127119
XV	1003717	1004117	401	*	6.609796794641979	6.520276330075231	6.694085492924433	-1.762833137239026e-4	0.5791031204380022	0.9992377462127119
XIV	662125	662525	401	*	8.556809778146715	8.634825993955516	8.474332301780517	1.8923218872561487e-4	0.5798055640844901	0.9992377462127119
VIII	55876	56276	401	*	9.362314033955037	9.290465611295387	9.43075340026871	-2.0160618499447922e-4	0.5815796186706937	0.9992377462127119
XIV	349883	350283	401	*	9.287316088684506	9.234260018793405	9.338489999377511	-2.766071960695335e-4	0.5817811323718152	0.9992377462127119
XVI	287027	287427	401	*	6.565910312557353	6.64223831083564	6.4853173705603595	1.8984175763086164e-4	0.582501106150878	0.9992377462127119
IV	1242243	1242643	401	*	9.361064741971814	9.24067768953089	9.472175117451911	-1.241697932011226e-4	0.583410203530927	0.9992377462127119
IV	217185	217585	401	*	6.6007543469366246	6.534432325357539	6.664161014714274	-2.1189287147574512e-4	0.585316285466935	0.9992377462127119
XII	108247	108647	401	*	8.64937910472735	8.556385431942958	8.736739822143422	-1.5535798634575896e-4	0.5867972418709535	0.9992377462127119
VII	592627	593027	401	*	10.37925476103975	10.292367803839866	10.46120483124345	-1.6579581666608832e-4	0.587665842164109	0.9992377462127119
VIII	315994	316394	401	*	6.335568196987307	6.431685312803874	6.232587443289328	1.3618532709573e-4	0.5885532914503968	0.9992377462127119
II	350740	351140	401	*	7.880285572504699	7.9636747739202365	7.791779097340781	1.6364048267205063e-4	0.5909324191673833	0.9992377462127119
XII	636188	636588	401	*	7.074469051719092	7.005607634556798	7.140192832237095	-2.1494069253444255e-4	0.5910304595606677	0.9992377462127119
XII	588930	589330	401	*	6.571918613894132	6.662883004732356	6.47483048557514	1.5308096246392086e-4	0.5915540280876668	0.9992377462127119
IV	1459648	1460048	401	*	9.593984487933717	9.478907577221934	9.700556483386883	-1.2318959887630857e-4	0.5918897168700283	0.9992377462127119
VII	508428	508828	401	*	6.810170884996583	6.689110145997112	6.921854825267581	-1.2077765882411753e-4	0.5926394376208576	0.9992377462127119
V	250121	250521	401	*	6.497270067610094	6.556014392772444	6.436031857464242	1.8826863416296686e-4	0.5940436779388101	0.9992377462127119
IX	21813	22213	401	*	4.658272022355889	4.542728069743656	4.765244425408909	-1.1671169108952965e-4	0.5955424063527399	0.9992377462127119
X	123075	123475	401	*	8.772337433389517	8.83759410291181	8.70398862591432	2.0034926943145198e-4	0.5956366721785611	0.9992377462127119
XII	329315	329715	401	*	7.824063889321114	7.775635681186356	7.870919123859045	-2.4759123312585176e-4	0.5962206949362983	0.9992377462127119
IV	368837	369237	401	*	9.304638583713663	9.220266527652122	9.384347809366602	-1.6298448018633327e-4	0.5979239101113571	0.9992377462127119
VI	114491	114891	401	*	8.096824810716143	8.339700826649878	7.80461581519092	4.953894006233503e-5	0.5990783587498167	0.9992377462127119
II	36310	36710	401	*	7.743108346853309	7.694998767355372	7.789665253064275	-2.6115676017353086e-4	0.5993593355001188	0.9992377462127119
II	628468	628868	401	*	9.169386688046675	9.117248594749743	9.21970607910591	-2.4689586551322095e-4	0.6030070893470341	0.9992377462127119
II	662479	662879	401	*	7.8466855549299135	7.748141789935099	7.9389264795490115	-1.3931758048797853e-4	0.6038705817542055	0.9992377462127119
XV	577980	578380	401	*	8.30665611015305	8.250610977775862	8.360605200157831	-2.38228001927124e-4	0.6045345725842641	0.9992377462127119
XIII	119234	119634	401	*	7.030126374283104	6.877460224094244	7.1681721724320004	-8.713018454180867e-5	0.6055262543834231	0.9992377462127119
X	157302	157702	401	*	7.844321217796957	7.779231720392491	7.906600432608311	-1.962887493015716e-4	0.606654556732155	0.9992377462127119
XVI	829111	829511	401	*	9.561877664569487	9.500992330738976	9.620297197100733	-2.0814376858459705e-4	0.6070438062493055	0.9992377462127119
XV	494252	494652	401	*	9.645578181585492	9.709075093497125	9.579157418521591	1.9056913751093571e-4	0.611147579745875	0.9992377462127119
VII	185579	185979	401	*	6.300928120390214	6.198970661771032	6.396153256991956	-1.323524373746129e-4	0.6116543443884265	0.9992377462127119
XV	978643	979043	401	*	10.67608930054726	10.763968573503963	10.582507794864899	1.3604746348112905e-4	0.6123138311042267	0.9992377462127119
IV	1301190	1301590	401	*	7.4792155650986345	7.388929068952985	7.564183009629557	-1.4675863323563063e-4	0.6125112351404758	0.9992377462127119
VII	856704	857104	401	*	9.934147292741399	9.871780886666105	9.993929003552312	-1.9571000968496096e-4	0.6140507361000702	0.9992377462127119
IV	998350	998750	401	*	6.446119032911161	6.5196075383981125	6.368685281103182	1.560425767576071e-4	0.6141524395972838	0.9992377462127119
V	191898	192298	401	*	8.99999608730006	8.933720061818033	9.063360713209551	-1.9446595399045684e-4	0.6142993839527133	0.9992377462127119
IX	117601	118001	401	*	6.1608103829026915	6.051122689443088	6.262744578485481	-1.1652745099504549e-4	0.6161069271799205	0.9992377462127119
IV	680097	680497	401	*	7.613520333632431	7.484072647411522	7.732303484418373	-9.646686963032162e-5	0.6167384802760869	0.9992377462127119
XVI	587249	587649	401	*	8.32477071418179	8.423027102499393	8.219330200398016	1.1708991638579516e-4	0.6170641847794408	0.9992377462127119
XVI	792342	792742	401	*	5.600404416867306	5.695972812258275	5.498053326195521	1.0699686457604084e-4	0.6173959624997833	0.9992377462127119
XVI	22478	22878	401	*	6.6044861130372965	6.709014456272264	6.491788584558307	1.0756118740901143e-4	0.6179473860972529	0.9992377462127119
XII	728226	728626	401	*	9.595525904728653	9.66786718197607	9.51936482852946	1.5812475822261015e-4	0.6211388656756229	0.9992377462127119
II	203059	203459	401	*	7.585874762783822	7.531545874725776	7.6382317705081615	-2.504587778760244e-4	0.6226179200968895	0.9992377462127119
VII	534793	535193	401	*	6.408271297181324	6.501441519291991	6.3086661145261225	1.2139729671953939e-4	0.6236948308229464	0.9992377462127119
XV	92863	93263	401	*	6.762548670018079	6.679310123441896	6.841245489541397	-1.4363095541754126e-4	0.6246532192572458	0.9992377462127119
III	127579	127979	401	*	7.3519991840737395	7.256553750114062	7.441520091364503	-1.2724980950884815e-4	0.6246778149318188	0.9992377462127119
XVI	870165	870565	401	*	4.947033882771471	5.073418845016986	4.808504794963353	8.257141745090752e-5	0.6273679916017187	0.9992377462127119
XVI	404196	404596	401	*	7.3833302691796465	7.455146880460046	7.307750519436407	1.5591303310300507e-4	0.6280012034184078	0.9992377462127119
IV	1166367	1166767	401	*	7.5942748264749715	7.504388771442967	7.6788875428737455	-1.3308395192469774e-4	0.6281696317654986	0.9992377462127119
VI	182964	183364	401	*	9.536972677848839	9.478392633037856	9.593266627919535	-1.9425164561286132e-4	0.6286147850997352	0.9992377462127119
I	220093	220493	401	*	3.147081704438819	3.2907111240218834	2.987555907638888	5.642796999721563e-5	0.6322951120843114	0.9992377462127119
VIII	122176	122576	401	*	9.03677401964909	9.104886753363811	8.965285501280526	1.5961194923137527e-4	0.6327093799552883	0.9992377462127119
VII	766132	766532	401	*	8.962346272260678	8.851870290041676	9.064960860692045	-1.0222156448178385e-4	0.6343077813095043	0.9992377462127119
XV	371304	371704	401	*	6.284541483034814	6.354747766854581	6.210743186443751	1.8409603296975612e-4	0.6347366971304385	0.9992377462127119
XII	92364	92764	401	*	7.009260797662366	6.9350982207298335	7.079796677228508	-1.4837289174147997e-4	0.6349361712220541	0.9992377462127119
XVI	566796	567196	401	*	6.804789248716545	6.8773089710466655	6.728430354939088	1.45281718382714e-4	0.635395830401182	0.9992377462127119
XVI	856818	857218	401	*	8.049388266958491	7.981121212351707	8.114570410574581	-1.7001227983536748e-4	0.6357443288600495	0.9992377462127119
VII	122044	122444	401	*	7.3365788529187475	7.2914325922468715	7.380355114492709	-2.3040057432186862e-4	0.6374716194569541	0.9992377462127119
V	551136	551536	401	*	6.662739594815757	6.587886385280262	6.733899914163723	-1.609089684083046e-4	0.639814147955031	0.9992377462127119
XVI	880146	880546	401	*	6.055139460030515	6.136315067945841	5.969122620022303	1.1258308352089802e-4	0.6416379859196604	0.9992377462127119
VII	920049	920449	401	*	8.333474625977498	8.37405387192541	8.291720876361579	2.366306241618078e-4	0.6427258946305532	0.9992377462127119
IX	439514	439914	401	*	9.021692251110547	9.164133754085439	8.863630806547892	6.834872191127204e-5	0.6434073228423842	0.9992377462127119
XII	628242	628642	401	*	6.590273728403956	6.508678712044501	6.6674999328276225	-1.3736011940138724e-4	0.6437446351724012	0.9992377462127119
IV	488653	489053	401	*	6.442522986604151	6.4942664707518505	6.388854419650746	1.691339102963956e-4	0.6442366313132389	0.9992377462127119
XV	161642	162042	401	*	9.199649659005097	9.132662374432405	9.263664111151975	-1.5193906934226102e-4	0.6456126805109017	0.9992377462127119
XVI	482005	482405	401	*	7.766575182122446	7.69072128856314	7.838639267196991	-1.328755521950569e-4	0.6463786954739867	0.9992377462127119
XV	377760	378160	401	*	7.804010461610569	7.7319487145374515	7.872643358010452	-1.4145815715899707e-4	0.6465234626800909	0.9992377462127119
IV	341213	341613	401	*	6.909038222082551	6.8177309602025895	6.994909065968606	-1.1598421118066656e-4	0.6479686628109509	0.9992377462127119
XV	79880	80280	401	*	8.998144055501157	9.04443017266549	8.950323573461638	2.1763871295323104e-4	0.6485300459750742	0.9992377462127119
IV	117248	117648	401	*	6.915097672713665	6.9773035301129225	6.850088299324183	1.4103965830452762e-4	0.6497566778498028	0.9992377462127119
XVI	744080	744480	401	*	6.633927420028902	6.539059652380279	6.722939980529502	-1.127889989565351e-4	0.6498016252461828	0.9992377462127119
VII	438442	438842	401	*	8.319554654821186	8.270470670436639	8.367023483848476	-2.0406147329678228e-4	0.6500121746047112	0.9992377462127119
VII	1084047	1084447	401	*	9.774437112800085	9.662016994059636	9.878726780514437	-9.093544958278898e-5	0.6504481536595869	0.9992377462127119
X	623037	623437	401	*	8.119650309112544	8.007312926246138	8.223868776681108	-9.040816426394654e-5	0.6531333433900338	0.9992377462127119
XI	-31	369	401	*	8.944950392490323	9.072746824875482	8.804723503802073	7.169590408633631e-5	0.6543724260815704	0.9992377462127119
XIII	482532	482932	401	*	9.87442514745753	9.800858343556474	9.944421897537447	-1.3220591824271197e-4	0.654779187894375	0.9992377462127119
XII	426928	427328	401	*	6.437097829511383	6.321934403380097	6.543744015133503	-8.996607647033869e-5	0.6556729410437254	0.9992377462127119
IV	62151	62551	401	*	9.2904470205168	9.215808066372617	9.361413680410218	-1.2840907111869804e-4	0.6559378281436616	0.9992377462127119
X	745329	745729	401	*	8.595057085199798	8.718571159991214	8.459970014499664	7.341474010113901e-5	0.6560946518835786	0.9992377462127119
I	45268	45668	401	*	8.935172555384677	8.873333235684488	8.994469799644815	-1.583292151039875e-4	0.6565266583799203	0.9992377462127119
X	204730	205130	401	*	6.612351267358689	6.494365096279984	6.721413535641803	-8.744556545684553e-5	0.6568018556703029	0.9992377462127119
XV	520550	520950	401	*	9.045803250612993	8.974045546437969	9.114160299649047	-1.3339198462338005e-4	0.6582188188131528	0.9992377462127119
VII	653999	654399	401	*	8.339962441235084	8.243340990037883	8.430517063186064	-9.87347021137968e-5	0.6582239163051633	0.9992377462127119
V	362284	362684	401	*	8.287066426993977	8.330669490290996	8.242104352960574	2.2495319404022785e-4	0.6591091181505557	0.9992377462127119
X	545283	545683	401	*	8.09276311363883	8.175272705926137	8.00524690941715	1.1434555520006092e-4	0.6594513386241394	0.9992377462127119
XIV	602128	602528	401	*	7.5853760366057585	7.534432325357539	7.634582036303308	-2.2445118891140016e-4	0.6594915997119772	0.9992377462127119
V	132647	133047	401	*	7.425832575107449	7.340976847098745	7.50597333947051	-1.1117197814167952e-4	0.6601402904211219	0.9992377462127119
IX	169656	170056	401	*	6.685123144169644	6.59895850777467	6.766430362973156	-1.1141880473809095e-4	0.6606164858277996	0.9992377462127119
II	332440	332840	401	*	6.500709408117738	6.428332511412351	6.569628111637786	-1.29265372809014e-4	0.6607886261035387	0.9992377462127119
I	-47	353	401	*	9.61542426537455	9.733605727637345	9.486690908633827	7.398976269071942e-5	0.6626568980606804	0.9992377462127119
XV	2	402	401	*	9.011403636026683	9.143099273024339	8.866467464980584	6.598785195455175e-5	0.6628021919510132	0.9992377462127119
XIV	288961	289361	401	*	6.841922258070013	6.7668123001581435	6.913314572987282	-1.5229232212302506e-4	0.66472261270488	0.9992377462127119
VIII	175006	175406	401	*	8.504034580642564	8.46594390432414	8.541145385524747	-2.2696674558176277e-4	0.6648447251783098	0.9992377462127119
IV	1493075	1493475	401	*	6.621993878669041	6.669355720942931	6.573024277416	1.7084764130409475e-4	0.6655125563160434	0.9992377462127119
XII	783527	783927	401	*	10.644045788581861	10.728448754985006	10.554396414950192	1.0306408859212138e-4	0.6658495752345903	0.9992377462127119
XI	68552	68952	401	*	9.609949373568025	9.50460435153097	9.70812283911317	-8.647525230973866e-5	0.668063556140037	0.9992377462127119
IV	1461560	1461960	401	*	7.723695252055244	7.7650796172666565	7.681088609588384	2.3570396506002408e-4	0.6689271356202149	0.9992377462127119
III	316023	316423	401	*	8.20594639179623	8.323709626369652	8.07770917469051	7.086582861267672e-5	0.6694980842493006	0.9992377462127119
XVI	695039	695439	401	*	6.948353625392888	6.88489287144529	7.009140112087681	-1.6653292933246962e-4	0.6711439586958672	0.9992377462127119
IV	1075200	1075600	401	*	6.9432038782438505	6.882889460677717	7.001097607671557	-1.5482107747692017e-4	0.6721447570268214	0.9992377462127119
XVI	308255	308655	401	*	6.313159958509383	6.233273022469281	6.388854419650746	-1.2453759721960185e-4	0.6746538823203658	0.9992377462127119
IV	955085	955485	401	*	10.046374815265908	9.985155223256514	10.10510200782934	-1.3806386274751596e-4	0.6750927209700117	0.9992377462127119
VIII	18045	18445	401	*	8.323933647740386	8.23853086801679	8.404562169357073	-1.0042192910031627e-4	0.6759930017887334	0.9992377462127119
I	190018	190418	401	*	10.28199752245914	10.3717900638154	10.18624323535845	8.94463204528718e-5	0.677800514735442	0.9992377462127119
X	538389	538789	401	*	6.476964627154541	6.552284908466706	6.397494364732905	1.0403295868886105e-4	0.6785188692815838	0.9992377462127119
IV	794170	794570	401	*	6.7012773110477735	6.770507851758925	6.6285564124456124	1.2453297296960414e-4	0.680129792568477	0.9992377462127119
IX	197496	197896	401	*	7.493970952592037	7.452498406629972	7.534284543188625	-2.0805943300475582e-4	0.6802714898974587	0.9992377462127119
XV	931196	931596	401	*	8.58688970539998	8.62502738936061	8.547716412394271	2.1236895143694325e-4	0.684041232448115	0.9992377462127119
XI	226094	226494	401	*	7.094245175399411	7.138179148293742	7.0489311579009915	1.4505193945448558e-4	0.6865298083883711	0.9992377462127119
VII	319591	319991	401	*	6.8417457364696155	6.777075961905418	6.903640588057055	-1.3727009301009728e-4	0.6866698025969977	0.9992377462127119
XIII	225466	225866	401	*	8.332790475843233	8.380930457918858	8.282988538580662	1.7732551015337553e-4	0.6869529153440296	0.9992377462127119
VII	528556	528956	401	*	8.356333481448532	8.421191012845473	8.288422414248275	1.1378694659749609e-4	0.6870839023444906	0.9992377462127119
V	335406	335806	401	*	10.211282876211623	10.149232890184498	10.270773793224258	-1.2453633603451723e-4	0.6886958353321251	0.9992377462127119
V	135275	135675	401	*	6.4122585438035	6.337296241501344	6.483517448016299	-1.1621000233338613e-4	0.6888158515279519	0.9992377462127119
XIV	62984	63384	401	*	8.53895236149895	8.58676715829254	8.489498371175216	1.712875620584044e-4	0.693295879492227	0.9992377462127119
VI	224892	225292	401	*	10.181652065979916	10.120975732546167	10.239879159467549	-1.2427818510383592e-4	0.6936551049374038	0.9992377462127119
I	68370	68770	401	*	8.90638425478779	8.838359961087722	8.97134504999991	-1.1157293880177217e-4	0.6944975065242516	0.9992377462127119
XIV	6569	6969	401	*	9.06502513873705	9.176499952945628	8.944210098422527	6.342305141388113e-5	0.6952135298102446	0.9992377462127119
XII	924530	924930	401	*	8.476094210212217	8.513265210546255	8.437940114777485	1.862330062704863e-4	0.6954015730503553	0.9992377462127119
IX	139166	139566	401	*	8.854457657824584	8.804910357323058	8.902359675610164	-1.4925733177841607e-4	0.69554437724983	0.9992377462127119
V	270197	270597	401	*	7.9590555019356835	7.929322357724409	7.988188216248255	-2.245551089706478e-4	0.6969094911063454	0.9992377462127119
II	452070	452470	401	*	7.829983916568088	7.750787312782079	7.905058336250347	-9.689461557202753e-5	0.6980873684285831	0.9992377462127119
V	491035	491435	401	*	9.274060690396501	9.212723192094892	9.332896374363088	-1.1837498925057192e-4	0.6987537033222174	0.9992377462127119
X	220209	220609	401	*	8.770629362268593	8.79809633906168	8.742629285182263	2.5817814320106035e-4	0.7013768751197089	0.9992377462127119
XV	511332	511732	401	*	8.661281478421797	8.624405446340818	8.697238384574815	-1.8902080540892218e-4	0.7028878653898369	0.9992377462127119
XVI	678849	679249	401	*	9.688536128279644	9.641699496346556	9.733899914163723	-1.4868754492425968e-4	0.7029373655213627	0.9992377462127119
XIII	872704	873104	401	*	8.158296044161283	8.093094104904468	8.220678191769034	-1.0490537735496032e-4	0.705723877581425	0.9992377462127119
VIII	280151	280551	401	*	7.625676052285989	7.549994212552823	7.6975848322099845	-8.97452923077693e-5	0.7059496621699299	0.9992377462127119
XVI	627461	627861	401	*	8.66457531487776	8.722933282163456	8.6037568509402	1.1781332478722132e-4	0.706301380259873	0.9992377462127119
II	126269	126669	401	*	7.233424887474225	7.1784232731829425	7.286406388031314	-1.2037428277823689e-4	0.7076414342766733	0.9992377462127119
XIV	217304	217704	401	*	7.959246536911181	7.983755544045753	7.93431395602319	2.2975097350546323e-4	0.7078968446350878	0.9992377462127119
III	295302	295702	401	*	6.755891550034742	6.816018943264656	6.693148824902819	1.0830833252866954e-4	0.7080835283863003	0.9992377462127119
XV	866663	867063	401	*	8.60440735002115	8.654598766507203	8.55240663767757	1.441112096310195e-4	0.7083494254896167	0.9992377462127119
III	178213	178613	401	*	7.222092533797777	7.17278726343237	7.269768293157285	-1.3501466926205136e-4	0.7085847789337203	0.9992377462127119
XIII	104340	104740	401	*	6.549710211938714	6.640919824030155	6.452342670675377	6.98765398738935e-5	0.7088558039060727	0.9992377462127119
XI	140845	141245	401	*	6.349164842195988	6.397580236600178	6.299068087839682	1.2144735628506602e-4	0.709259562403914	0.9992377462127119
VIII	358375	358775	401	*	5.807419000440461	5.871182634651182	5.740706324988406	1.0827454078110945e-4	0.7105130368665799	0.9992377462127119
X	223905	224305	401	*	6.883096961942389	6.812438294023901	6.95045596874404	-1.1830305256498727e-4	0.71141505854667475	0.9992377462127119
X	646740	647140	401	*	8.294304629165135	8.23577161588965	8.350555145992995	-1.119180037179585e-4	0.7115720945080513	0.9992377462127119
XII	84077	84477	401	*	8.86536928704919	8.905103901227132	8.824509234780665	1.5575064086994624e-4	0.7123059386344471	0.9992377462127119
VII	277065	277465	401	*	7.170357577469719	7.113269225439633	7.225272633359048	-1.4953851082761274e-4	0.7143799080608284	0.9992377462127119
XV	304596	304996	401	*	8.949455010161318	9.024676545568102	8.870094669654515	8.296446948826336e-5	0.7150912876636546	0.9992377462127119
VII	95345	95745	401	*	6.819722152305877	6.848321635877138	6.790544236579307	1.390905627039723e-4	0.7156675356360442	0.9992377462127119
IV	461297	461697	401	*	7.282683731409425	7.234200964317372	7.3295900360803214	-1.4049493434182221e-4	0.7160437048115877	0.9992377462127119
I	141606	142006	401	*	8.050058191379959	8.140538909316781	7.953520877731074	6.748120499762022e-5	0.7161221198429697	0.9992377462127119
X	159896	160296	401	*	8.783595766957147	8.7368045025127	8.828916992717465	-1.3995856472262278e-4	0.7163976790677797	0.9992377462127119
XII	370582	370982	401	*	9.820231268677102	9.760549021978912	9.877542314048334	-1.063756362974594e-4	0.717979238697005	0.9992377462127119
XIII	504806	505206	401	*	6.5078352758529	6.452147964639369	6.561452732477991	-1.2722303971785413e-4	0.7197268592362749	0.9992377462127119
XIV	783697	784097	401	*	8.478107161767774	8.604773752512628	8.339239606431441	4.63004785799688e-5	0.7202094201344176	0.9992377462127119
V	6083	6483	401	*	7.46659703599792	7.4991177375348865	7.433326325847289	1.5087079201201307e-4	0.7214166860713953	0.9992377462127119
XV	1084087	1084487	401	*	1.7902053957795794	1.9498441214794255	1.610678670675112	2.8331987425342128e-5	0.7215578008606565	0.9992377462127119
IV	1164905	1165305	401	*	7.704865234920412	7.763586388152091	7.643652205792631	9.689256153551755e-5	0.722638739266414	0.9992377462127119
XI	666319	666719	401	*	9.283485089400722	9.367393596906512	9.194393372324026	6.945240665446695e-5	0.7232870184213394	0.9992377462127119
IV	1095196	1095596	401	*	7.460412229943377	7.395553041027402	7.522480565165148	-9.17698672892916e-5	0.7239485897116683	0.9992377462127119
XIV	253992	254392	401	*	7.463488145574819	7.41858081984292	7.507039718517809	-0.00013682972989123733	0.7242656473889426	0.9992377462127119
XII	1064751	1065151	401	*	9.210455784727943	9.313842473250197	9.099084290826296	5.529672881562246e-5	0.7248964253111647	0.9992377462127119
XII	737694	738094	401	*	7.843666057804357	7.8888538527322565	7.797017007679954	1.1591818285947059e-4	0.7272593716172414	0.9992377462127119
IV	1233675	1234075	401	*	7.6045004317428235	7.650243888130087	7.557258962967008	1.2319659627567584e-4	0.7283504739350082	0.9992377462127119
X	639373	639773	401	*	9.746679506169205	9.704114250357893	9.788024824294853	-1.3543572976008734e-4	0.7288947950526807	0.9992377462127119
IX	131765	132165	401	*	7.153197409295552	7.200398763140535	7.104399358706248	1.253460632519223e-4	0.7290127474586556	0.9992377462127119
II	197393	197793	401	*	7.18618300536373	7.137433805155035	7.23333865212802	-1.418280022368871e-4	0.7302016318796695	0.9992377462127119
V	431117	431517	401	*	6.947520700806054	6.887930319238127	7.004747031476177	-1.0492811853902945e-4	0.7310674771648468	0.9992377462127119
V	123138	123538	401	*	9.286466714018717	9.33276229171783	9.238636133696145	1.2266822430777636e-4	0.7327828313034331	0.9992377462127119
XVI	114556	114956	401	*	10.454794439137677	10.403031947619072	10.504763889809016	-1.0759076822842625e-4	0.7334061345558116	0.9992377462127119
XVI	132218	132618	401	*	8.671823659640403	8.722642747394687	8.619148898910856	1.1004118840966977e-4	0.7338664760827792	0.9992377462127119
II	165039	165439	401	*	9.668763781542316	9.628750147338316	9.707697508329069	-1.3309309603673814e-4	0.735684421314315	0.9992377462127119
V	305890	306290	401	*	8.049810189340656	8.007447782460362	8.09096409400963	-1.1678102364248512e-4	0.7389216948841703	0.9992377462127119
X	651428	651828	401	*	8.810450670489605	8.784227855176463	8.836205349138798	-1.66164302875104e-4	0.7391593034726092	0.9992377462127119
II	697462	697862	401	*	6.916157805891508	6.9501317807281655	6.88136444463458	1.1646125702255605e-4	0.7401598015762528	0.9992377462127119
X	391848	392248	401	*	9.407115750041651	9.370071100854624	9.443232953870535	-1.3451794689277425e-4	0.7407791900653653	0.9992377462127119
IV	1490040	1490440	401	*	9.736713116109636	9.795384204239534	9.675554490021522	8.77733967668006e-5	0.7421146157543299	0.9992377462127119
XIV	374727	375127	401	*	6.311145866086032	6.346911896977485	6.274470565538145	9.729969768981162e-5	0.7421925114333421	0.9992377462127119
