seqnames	start	end	width	strand	Conc	Conc_NQ	Conc_Q	Fold	p.value	FDR
VII	433218	433618	401	*	8.615958882458052	8.467354639225569	8.833969554499197	-0.31436298575975413	0.03969564388354414	0.08396743896906572
XII	198027	198427	401	*	6.916935252158742	7.071520137130837	6.615594420726023	0.36794127766214013	0.039698891213265766	0.08396743896906572
XIII	343735	344135	401	*	8.267672919810048	8.062566905061336	8.55558853580587	-0.3867762957026065	0.040090369659557305	0.08459259818117115
XVI	210053	210453	401	*	6.447469996284539	6.624547230903382	6.093352716862809	0.3956191146324528	0.04219632981915939	0.08882377780548588
VII	483677	484077	401	*	8.868031884404841	8.697939850117535	9.11335314610612	-0.34498403340749006	0.042902409825468626	0.09009506063348412
VIII	296744	297144	401	*	9.498467533860575	9.345869583836675	9.721624410573854	-0.3205513998114914	0.04394410599513692	0.09200605803771487
XVI	942426	942826	401	*	7.649328866969452	7.4277140155193315	7.956553445240279	-0.39970973497963114	0.04406607376620228	0.09200605803771487
IV	806146	806546	401	*	8.298865008627544	8.093036917452562	8.58763525887953	-0.3876885339769611	0.04412535436502652	0.09200605803771487
IV	546022	546422	401	*	7.536182732262392	7.6802614736496135	7.258576489857389	0.3432642507305814	0.04435065560414373	0.09225773170484615
XII	839373	839773	401	*	7.466533337881779	7.604463592926978	7.202559678660891	0.33810306479999946	0.0445691339325123	0.0924940614787667
VII	1050222	1050622	401	*	8.280180134409388	8.411729621792732	8.030158750843116	0.32117708850164184	0.044727856233008144	0.09260556149650981
XII	234544	234944	401	*	7.852472857033424	8.033857117688905	7.487928836317458	0.41030149504872093	0.046015629575517615	0.09489190268451138
XIV	547406	547806	401	*	8.201364135307584	8.02501573371146	8.454465873297156	-0.35493484513936213	0.046120581271063936	0.09489190268451138
I	45269	45669	401	*	9.253302598560246	9.109910643926293	9.46454749118476	-0.3069412096909275	0.04615490504722833	0.09489190268451138
XV	388845	389245	401	*	8.001555415553737	8.16053422597063	7.69011905906388	0.37415295593862113	0.0467152396859566	0.09582056140235751
XV	228193	228593	401	*	6.793668740235242	6.938575866295293	6.514211423287209	0.3445604208001083	0.047286298871597326	0.09654732275838507
XII	439850	440250	401	*	7.700619630254661	7.82097636288476	7.4746058009430145	0.30644879436682193	0.04735689112023906	0.09654732275838507
XIV	137837	138237	401	*	7.6785072087050885	7.78502986252992	7.481375686289413	0.272691091664509	0.04739794870111195	0.09654732275838507
XV	288247	288647	401	*	7.048095335525585	7.181512179555351	6.794011083388198	0.3288466732265185	0.04757008617573398	0.0966746912603626
XIII	5377	5777	401	*	5.189980872090327	4.873431262283212	5.5996197598001585	-0.44367848850293273	0.04805946437666024	0.09744470708095249
XI	260533	260933	401	*	9.151846554967536	9.002998452264329	9.370172395031894	-0.31812680030076823	0.04966421528923318	0.10046751808510015
XIII	861035	861435	401	*	8.235904436963136	8.366227601254153	7.988542143613768	0.3211575101923093	0.05031289502577911	0.10154684991473038
X	97359	97759	401	*	7.667075637926481	7.487410899620794	7.924271062828232	-0.35407877200340027	0.05072601069697947	0.10184614297390879
XII	734628	735028	401	*	6.96890265043081	7.125415016073408	6.66314570000353	0.3631922896850329	0.05074758241050353	0.10184614297390879
VIII	151004	151404	401	*	8.315043001987354	8.453110054741572	8.050768056979207	0.3325495520899415	0.05080759966952366	0.10184614297390879
V	33646	34046	401	*	7.463626297834863	7.5814855149082625	7.24289028625916	0.29571304031433865	0.05157658017492336	0.10315316034984671
XII	636188	636588	401	*	7.676938094777425	7.796648949407421	7.452291881225006	0.29722987319518035	0.05199186177922203	0.10363846210562298
XIII	759573	759973	401	*	6.909985589627911	7.036619408683981	6.670580112805369	0.3036169146727179	0.052054238903391135	0.10363846210562298
XIV	197913	198313	401	*	9.575595409440808	9.445008046819877	9.769977782565824	-0.28340925063221667	0.05419988610444682	0.1076673413155903
V	284571	284971	401	*	8.543263555676793	8.417564463336198	8.731116175961223	-0.2759999993257079	0.0544152548813843	0.10785225798962012
XVI	695030	695430	401	*	7.707956882294898	7.809715267585492	7.520576795023233	0.2632728323129019	0.05463738283882457	0.10804971225076966
VII	107615	108015	401	*	7.34134180248725	7.466298358314524	7.10553253495371	0.30328795204024156	0.05483176725323106	0.10819154075469753
XII	84073	84473	401	*	9.154808156025988	9.04900420687345	9.315541331412462	-0.2422307433286907	0.05500824140845639	0.10829747527289853
VIII	50594	50994	401	*	7.935529829733784	8.047968892703532	7.726150766041024	0.2849602237370622	0.05822803467142929	0.11438112824098137
II	642799	643199	401	*	8.401396602315877	8.526182966671085	8.165951507534164	0.3105529094546138	0.059658893802015285	0.11669235995950275
XI	458372	458772	401	*	6.123982736206641	6.29787201944636	5.777514978791456	0.3714346061855938	0.05966922260967771	0.11669235995950275
XIII	192258	192658	401	*	7.073467599279147	7.202612820618538	6.828652763071578	0.31364825999636986	0.05986860963088747	0.11682326038593528
XV	494258	494658	401	*	9.617966360317206	9.459218307462429	9.848984792442375	-0.32245812352588915	0.06083076105727672	0.11843870033668448
VII	405358	405758	401	*	6.806144566597352	6.926293570036539	6.580570802159074	0.2898941824808845	0.06125483435198342	0.11900168259570348
X	651394	651794	401	*	8.926132749828762	8.821818976538204	9.084798708406364	-0.23622243887387614	0.061475998223114114	0.11916885809403659
II	415312	415712	401	*	8.923031582220416	8.809633018225332	9.094221619367943	-0.2559849358051062	0.061722371502512	0.11938406066933242
V	191913	192313	401	*	9.314746657908602	9.202754202177404	9.484010504049317	-0.25418217697647283	0.06258071688949128	0.12051365721294985
XIII	262794	263194	401	*	7.209051169926858	7.50245802806465	6.528935352760486	0.4452780957709866	0.06259092326292981	0.12051365721294985
XI	313278	313678	401	*	6.989165196766219	7.0986100331549595	6.786003744005137	0.27153207805217006	0.06271629099857594	0.12051365721294985
XIV	569750	570150	401	*	7.386694232648317	7.517208701697515	7.1389175959887785	0.310929504760661	0.0645852930403521	0.12383527926432729
II	477024	477424	401	*	9.09424709905538	8.985757453223362	9.258693120207155	-0.24499079192472503	0.06481611046897925	0.12400826341353514
XII	828078	828478	401	*	8.808664165577056	8.703535047444587	8.968461826523638	-0.2388018795933456	0.06526652313886279	0.12459972599237443
I	138941	139341	401	*	7.177469513092485	7.296982262529703	6.953242395540892	0.2911254084304644	0.06541444191938874	0.12461239259805804
XV	304647	305047	401	*	9.243795503059998	9.121572066670106	9.426973746995355	-0.26665856003200905	0.06602123758827762	0.12549726627771737
XII	633285	633685	401	*	7.260385197557477	7.055002366882113	7.548628557386197	-0.3670747030657274	0.06628039393337866	0.12571894075105372
III	178219	178619	401	*	7.482939059056792	7.610790838843837	7.240913901179664	0.3072797183500731	0.06785838232481496	0.12843582234010043
XII	818735	819135	401	*	8.339012111581974	8.456558685698925	8.118934786132668	0.28652011776211916	0.06909585705695766	0.1304979570112134
XIII	510762	511162	401	*	9.524846413977535	9.411738775876717	9.695638284237448	-0.2531960088453051	0.0696779785256174	0.13100710857360306
IV	542142	542542	401	*	8.779564366722886	8.62760779776592	9.001896968655705	-0.3070998642858831	0.0698019482987304	0.13100710857360306
XV	427362	427762	401	*	7.808274312540824	7.944581764364449	7.547867779684662	0.32921148552509133	0.06981104425123973	0.13100710857360306
IV	130513	130913	401	*	7.910711758564959	8.014484285790417	7.719221121430506	0.2601718463909864	0.07113653015874968	0.13315446488566784
XIII	167408	167808	401	*	7.107576999046408	7.276313757365471	6.773352374101135	0.3708578490775023	0.07125726465536873	0.13315446488566784
XI	608387	608787	401	*	6.860250445711381	6.995678654259757	6.6017712520604075	0.3204166103750233	0.07160739222815435	0.1335258349793491
VII	700577	700977	401	*	8.728578709469843	8.632699377799435	8.875447306289846	-0.22360007865518505	0.07202373151095375	0.13401884217861013
XII	329310	329710	401	*	7.877370230955724	7.985098289782318	7.67775588504239	0.2691421231236173	0.07237548261921112	0.13438984351609307
V	545108	545508	401	*	7.974334867262025	8.093941816164175	7.749908490976824	0.29480560766761515	0.07391633363051388	0.1369626181977169
XIV	295593	295993	401	*	6.856863088208616	7.002581577318205	6.575589394683596	0.3353985175497186	0.07605371640095304	0.14045290778396244
XI	127035	127435	401	*	7.482191192630115	7.595191177983428	7.2716429288746935	0.27541327027312246	0.07619243459291021	0.14045290778396244
IV	512154	512554	401	*	7.149281034287917	7.406484655296168	6.581670813626054	0.42284416955682014	0.07637795610160865	0.14045290778396244
XVI	591189	591589	401	*	7.6985927964030125	7.556528069787598	7.9081058864505	-0.28983022253693935	0.07643695661712242	0.14045290778396244
XII	241773	242173	401	*	7.769280370514832	7.871746628009055	7.5804576144527696	0.256466112435488	0.07664702189270177	0.14054609835626394
XIV	275894	276294	401	*	8.009203553336892	7.8102002435310744	8.289858643829135	-0.35984102707055443	0.07683823530270463	0.1406044056783931
XVI	56013	56413	401	*	7.2712667734748315	7.405563518428617	7.0152622906179785	0.3112007429395178	0.07722187117722185	0.14101385171492684
VII	788232	788632	401	*	8.728019682236258	8.622620813505216	8.888191422203858	-0.23681762558364158	0.0774924897368786	0.14121565278497297
VII	1004066	1004466	401	*	7.646121691852012	7.782264482409941	7.386076389030391	0.32029006749405875	0.07805355846568084	0.14194482178707318
X	26332	26732	401	*	7.856224609178087	7.964054137022722	7.656400973368111	0.25824967699023	0.07836320478602823	0.14221470498205124
VIII	48231	48631	401	*	8.48672854720835	8.381301371837331	8.646939531981733	-0.23536264579896943	0.07909636282656704	0.14325049694667788
XIV	217300	217700	401	*	8.23937039978432	8.318017246881544	8.097942700226335	0.20694919256095057	0.0805423841486598	0.14557045659655315
X	415714	416114	401	*	7.103970156092377	7.2388222527206	6.846751793957106	0.3099565103124919	0.08295158875885002	0.149618203037435
XV	218659	219059	401	*	8.177820992578527	8.073466054680631	8.336544124440033	-0.23306017222974085	0.08320661570175383	0.1497719082631569
VII	951272	951672	401	*	8.106839213767985	7.9657853255803115	8.315030868039544	-0.29397008305015304	0.08502811472713429	0.15273889447929215
IV	1434306	1434706	401	*	7.897068765391168	7.991190665657957	7.725116637966424	0.23361755409007018	0.08533365888678612	0.15297619337021415
VII	20274	20674	401	*	8.973280419632642	8.596149910526282	9.44148571358199	-0.40990509567063155	0.08581106407625518	0.15351999698835103
V	260045	260445	401	*	7.609581941135675	7.713170018732912	7.418468463518619	0.2533293845230001	0.08653021313669282	0.15448912597426345
XI	514396	514796	401	*	8.656721474249009	8.497501113199117	8.888340500856996	-0.3126067482142868	0.08670308090392337	0.15448912597426345
XI	143093	143493	401	*	7.39184335115028	7.5710501620743065	7.032583957192811	0.37079161316128023	0.08787111696897339	0.15605327673530744
VIII	540714	541114	401	*	3.751245557782334	4.060116150473976	3.0193302440494936	0.39797681098038173	0.08796004433137568	0.15605327673530744
IV	699509	699909	401	*	6.800992780785265	6.986488969559545	6.426394118318936	0.37778694965807647	0.08811254528146875	0.15605327673530744
XVI	643449	643849	401	*	7.040561672137625	7.159215593451646	6.818149353766465	0.2808882904465774	0.08828864522779865	0.15605327673530744
VIII	455619	456019	401	*	7.630067796327723	7.76525608627458	7.3721138640218635	0.319599104551857	0.08906971744818497	0.15711898157859827
XVI	921046	921446	401	*	9.809580380401762	9.6906665106152	9.988282970161416	-0.2571727132842164	0.09203273716686493	0.16197927561623937
XV	931196	931596	401	*	8.94401522741765	8.866956924502913	9.063949797009705	-0.18447048565037555	0.09219228612171447	0.16197927561623937
V	80098	80498	401	*	7.032605600755855	7.169608504560578	6.77067194770015	0.3126683406181092	0.09265784335517277	0.1624735941138417
XV	796863	797263	401	*	7.873395628497318	8.007531342598364	7.617742846188179	0.30873024622265455	0.09313233130372336	0.1629815797815159
I	166004	166404	401	*	6.366450027044992	6.52392168853128	6.058487945071906	0.34077257539029615	0.09505520511216903	0.16601720972065956
XIII	637017	637417	401	*	7.217951089748477	7.347478182496422	6.972311126625432	0.30024368186984	0.09525808737954282	0.1660427531003098
XIV	253985	254385	401	*	7.788206761808416	7.884201077792991	7.6124945726874955	0.25069226007551815	0.09735824650806726	0.16936878386610518
XVI	411527	411927	401	*	7.217546166957555	7.335675927396609	6.996239807907368	0.2942372176699791	0.09774990983839651	0.16971539464068056
XIII	922022	922422	401	*	6.208204753052112	6.005093594040176	6.493754436852327	-0.3547594757677237	0.0988823698576974	0.17134430297542064
XV	391479	391879	401	*	9.701880460455202	9.58085825992326	9.88343701807224	-0.25800912129072007	0.09918180075623452	0.17152617307254678
IV	221892	222292	401	*	7.831227991336534	7.944398150387719	7.620324736077941	0.2714099182992651	0.10086301471889371	0.17409232677507683
II	419451	419851	401	*	9.341725562806017	9.218800004641734	9.525850213848473	-0.261992661747741	0.10233525774188806	0.17628847134442435
VII	516259	516659	401	*	7.527556021803246	7.65160753058045	7.293681811158386	0.29237888563198305	0.10371840864778305	0.17832287802601296
IV	1233666	1234066	401	*	7.9971974146176485	7.884247996739452	8.167772661714762	-0.24341835607096843	0.10511544834753157	0.18037320125004444
VII	555352	555752	401	*	7.838282852058735	7.94305059179744	7.644754684546219	0.25424288158061364	0.10571536433733038	0.18105039096218523
XII	459971	460371	401	*	14.288581549488402	14.560787267779448	13.675750018952579	0.3814111030371447	0.10722986298229592	0.1832882541674128
IV	321754	322154	401	*	8.171291924567297	8.265962490403611	7.998239523009572	0.23557005791449592	0.10752033368111097	0.18342927332058004
X	236503	236903	401	*	7.771107931921201	7.878921098973741	7.5713180449134345	0.2636613431345548	0.10967782227423947	0.18641361580302102
II	662511	662911	401	*	8.25532246471103	8.360056753342258	8.06186285232121	0.25426871657831657	0.10969236576164162	0.18641361580302102
XIV	335814	336214	401	*	9.173660887084989	9.055795798011305	9.350940119174519	-0.2503728540564651	0.11449754938939603	0.19420545877201403
XIII	477734	478134	401	*	7.815243015954764	7.93967462652187	7.580556583774742	0.2844204652641243	0.11501605897589887	0.19471048755612821
IX	232522	232922	401	*	7.806795721288475	7.899925516130634	7.6368299380802185	0.23275137352883551	0.1158005898219356	0.19566306556120153
IV	568669	569069	401	*	6.981936778687245	7.114281599074368	6.730187004624561	0.29817609045670157	0.11670809644135684	0.1968193901745253
XII	510507	510907	401	*	7.701962437891304	7.611302712348323	7.841446741847064	-0.21248283297800113	0.1175602602086095	0.1978781479083847
VII	428053	428453	401	*	8.877043973522046	8.752829565630316	9.062903085988268	-0.260277972456943	0.11819172897650643	0.1985621046805308
XI	226079	226479	401	*	7.493457813392925	7.602205216542029	7.2917389181778525	0.25868853370499595	0.12041744336139533	0.2019167016059899
II	504414	504814	401	*	7.361032472461136	7.492357380452704	7.111498590161136	0.298400705809176	0.12105838475111055	0.202606253036963
II	605822	606222	401	*	7.946016312674283	8.053204097722297	7.7475155763965855	0.2557218990300241	0.12305964472481103	0.20548969488371083
XIII	625877	626277	401	*	7.769843306073706	7.881051646745902	7.563024685055145	0.2598756458749628	0.12324722062753178	0.20548969488371083
VII	598788	599188	401	*	8.21943781033062	8.084667948912744	8.419366370445292	-0.2682487297661143	0.12386143533145395	0.20612412445724979
VII	159076	159476	401	*	7.878989666673051	7.71308136264831	8.119065515185165	-0.3029471789932766	0.12442942766745413	0.20637339074266478
IV	1522725	1523125	401	*	6.524849848524148	6.705707211544232	6.161587106541635	0.34363387785794336	0.12447918806700416	0.20637339074266478
IV	556649	557049	401	*	7.4345060762752135	7.529369881555362	7.261065859694436	0.2256114634221809	0.12547718225605256	0.20741264098804504
X	455043	455443	401	*	7.536025468867356	7.639002239688903	7.346160932361653	0.24540266019769544	0.125576360870313	0.20741264098804504
XVI	831858	832258	401	*	8.342413007151562	8.454368836523125	8.134040083889936	0.26334794562236025	0.12626493701685348	0.20816013915675657
XIII	26060	26460	401	*	8.202811129021406	8.045786232674907	8.431634574946392	-0.29273285676656424	0.1273426355337439	0.20954515772530244
V	100018	100418	401	*	7.334101553276593	7.4365925595101015	7.145228319476729	0.24669169535262986	0.12785800411438503	0.21000141457893406
XII	187257	187657	401	*	8.337018723527242	8.226070462098352	8.504849272057848	-0.24045352872557058	0.12826899205512354	0.2102848531461319
XIII	379144	379544	401	*	7.7868618858199286	7.873084109009971	7.630613389988366	0.21217832348562338	0.12906160872908934	0.21119172337487346
XV	83083	83483	401	*	9.06309815449924	8.987481412272926	9.180934201098218	-0.1793340631336403	0.13018800556807222	0.21264040909451795
IV	302827	303227	401	*	7.67293987793374	7.769947535561485	7.495186627014831	0.23393494965348544	0.13061568866531056	0.21287657729028459
XV	167966	168366	401	*	7.761494242139259	7.869223056136879	7.561878338777407	0.26174386310104053	0.13081531166817942	0.21287657729028459
XIV	602134	602534	401	*	7.91535365376334	8.013965792218052	7.7343598154147655	0.24134617958744603	0.13126611661523946	0.2132167861043116
XII	92364	92764	401	*	7.042374763327779	7.161671747749613	6.818603897626624	0.27200577569225576	0.13247002641239097	0.2146318712384767
IX	131773	132173	401	*	7.534492751333658	7.642262378597099	7.334792671854616	0.25159603317101364	0.1326940574754184	0.2146318712384767
XIII	756445	756845	401	*	8.422135651537994	8.144041396599938	8.791965648670667	-0.35331200716715394	0.13286734886191415	0.2146318712384767
VII	328405	328805	401	*	6.755993007456618	6.853000688197141	6.578239709934889	0.22746202830429413	0.13547592738281752	0.21844564524980817
II	378672	379072	401	*	7.236185687102241	7.1226895695607615	7.407509195378612	-0.24981417357497188	0.13717353939927016	0.2207793097630589
V	431110	431510	401	*	7.517930968008541	7.618422034871745	7.333128359579656	0.23592992461362455	0.13745936151139193	0.22083635128059687
XII	-66	334	401	*	8.546430305222009	8.387793149717279	8.777307653776804	-0.29252864045517835	0.1402427357846567	0.2248983508401222
IV	1278556	1278956	401	*	9.546375396897929	9.428746420839682	9.723333850523323	-0.24738880395753649	0.14090667758348943	0.22555297573255476
XIII	146006	146406	401	*	8.420601279707878	8.534109707567586	8.208991993561396	0.2621653243912087	0.14171039187163637	0.226428560925332
XVI	840517	840917	401	*	8.819178672961632	8.740069517444015	8.94208987822173	-0.18635276431430003	0.1437811747265399	0.22932187361448136
V	268355	268755	401	*	8.342621337606973	8.222183522359972	8.52338781786992	-0.24467770437901437	0.14741221725629006	0.23405234798343377
II	197400	197800	401	*	7.67155404265537	7.798992010886511	7.43041972340982	0.2803088483205423	0.14745350385130984	0.23405234798343377
X	355491	355891	401	*	7.946017020163043	8.026135115769298	7.8017288613903855	0.20139642161566002	0.1475432034906907	0.23405234798343377
V	422481	422881	401	*	8.143234186195043	8.047476288622878	8.289931718858986	-0.20748371589838463	0.14856506531328312	0.23525024704904077
XIV	310127	310527	401	*	7.805446156907322	7.880237336260651	7.6714742614998785	0.1912173923772401	0.1499905205228162	0.23708179050380623
XII	448577	448977	401	*	7.538941196460671	7.659114928194358	7.313315056611579	0.27211030089360866	0.15083566146655195	0.23790431585794558
XV	678844	679244	401	*	7.988932400583066	8.07021916525214	7.84236593557319	0.2056815142652978	0.15105035927488608	0.23790431585794558
IV	1461555	1461955	401	*	8.114026493442157	8.031771427663694	8.241483632007535	-0.18797502158934143	0.15266060396493977	0.24001185864006574
XIV	662128	662528	401	*	8.649635823719578	8.73890364278827	8.487363440511489	0.22253706921856087	0.15457273913347516	0.24258568668278485
V	242090	242490	401	*	8.881661527018709	8.74751869116486	9.080761002441191	-0.26192762771430933	0.1558708882763099	0.2441884963760308
VIII	422465	422865	401	*	8.401759225969963	8.316925306590994	8.532924873812485	-0.19342651369769526	0.1569955358466985	0.24551429541983702
XII	504085	504485	401	*	8.1611939293711	8.25709569135857	7.985667946296599	0.22419712362484515	0.1591594678428012	0.2484577887386737
IV	1242239	1242639	401	*	9.568720534570277	9.483629344981559	9.700255263359205	-0.1925536437944811	0.16301481317134997	0.25402661699139695
IX	197496	197896	401	*	7.818594190442183	7.898113691239639	7.6754708797176745	0.19150255288911772	0.16346219458827646	0.2542745249150967
V	15990	16390	401	*	7.484533267561175	7.300271361522721	7.747368835585972	-0.2982668003670125	0.16422574511014695	0.25501251265343244
II	116828	117228	401	*	7.987353160525656	8.087387475634149	7.803477814406356	0.23597001392265543	0.1654852189944227	0.2565166312004935
XVI	582819	583219	401	*	7.058048268847187	6.763749956287298	7.44491648479622	-0.32774808951768364	0.166474796102151	0.25759784238964417
VIII	126029	126429	401	*	8.809594740224947	8.72815604813095	8.935874521810819	-0.18643898699230965	0.16689516614956482	0.25779603597883743
XIII	610417	610817	401	*	7.512278828066687	7.7884950929753	6.887032313474887	0.31507289364816693	0.16733763150062742	0.2580276066146038
XIII	551262	551662	401	*	9.119837051040442	9.039554413304451	9.244446808027284	-0.18440355184750384	0.1678339211192825	0.2583412188956495
VII	149025	149425	401	*	8.265979640181559	8.344050184791667	8.125670073037169	0.1936517924006077	0.1686507610357867	0.25914629134767225
XVI	227761	228161	401	*	8.60908625488039	8.67969617944015	8.483134140014393	0.17846108773156602	0.17258257495265833	0.26472666279694723
XIV	633597	633997	401	*	7.497407052709518	7.629358910081885	7.246511630323615	0.28122107048684736	0.17494278865037707	0.2678811451208899
IV	13823	14223	401	*	0	0.5091329376263148	0	0.12963093157420819	0.17533155255159438	0.2680111427218479
V	311848	312248	401	*	8.060750791197691	8.131898235587919	7.933771488618526	0.1820821594996503	0.17698253041586906	0.27006676786642997
XIII	852116	852516	401	*	8.044123226015353	8.120253999458908	7.907567545415229	0.19588965713742817	0.17888187492587757	0.2722091836510316
XI	216759	217159	401	*	8.070878482710985	8.157458416688614	7.9139244304056335	0.20243364047917614	0.17900377156190286	0.2722091836510316
II	592800	593200	401	*	7.784920089192365	7.8810810365268935	7.608872569752171	0.2260281568759514	0.18307917978232344	0.2779274295490693
III	163493	163893	401	*	8.463972151131477	8.528697656008498	8.349192664121315	0.16068860861896261	0.1883401460180401	0.2854226955118752
XV	384888	385288	401	*	9.02064374235974	8.929066767752031	9.161430378229989	-0.1979081202241992	0.19503790951118488	0.2950659282827874
V	261428	261828	401	*	8.577267924601072	8.493207730140806	8.707322616972629	-0.18614178542567072	0.195374348137454	0.29506879290622334
XIII	880663	881063	401	*	8.095507599195576	8.19594112670174	7.910821851728976	0.23467671946332194	0.1963417631029918	0.29602296590912613
XIV	444328	444728	401	*	7.766352483791663	7.850923268146716	7.613354593737505	0.20451258374509823	0.2009088156062211	0.30239176683393687
II	36310	36710	401	*	8.314645948660186	8.393829934055555	8.172174918885446	0.18932950873566695	0.20418354369019376	0.3067221745728969
II	45164	45564	401	*	8.953241939507386	8.88694348828467	9.057387710657853	-0.15435584028035138	0.2044814497152646	0.3067221745728969
XII	1012088	1012488	401	*	9.229735981246725	9.157297542758647	9.342927019676209	-0.1661060913331628	0.2052857476309521	0.30740582242869224
XVI	575508	575908	401	*	7.866119707397153	7.724842119648021	8.07460398084548	-0.25199089712159345	0.20672464476387623	0.3090358248843031
XVI	901552	901952	401	*	8.359462708856404	8.426069233171727	8.241126115410479	0.16763180523293897	0.2070816703098349	0.30904574147762165
XIV	301160	301560	401	*	9.136281385859698	9.030976081572325	9.296323393419213	-0.21663030458520488	0.20784857366881423	0.3091922424705956
XV	511321	511721	401	*	8.855510602096738	8.790416174559235	8.957871428299361	-0.1566657316416302	0.20788095213725985	0.3091922424705956
IX	129840	130240	401	*	8.600254280123014	8.675723314741429	8.46497582776766	0.18362137765667896	0.2089393558534891	0.3102432859642717
V	461842	462242	401	*	8.876294204127346	8.773939430107776	9.03223480651105	-0.21896600922370352	0.2094296345798083	0.3104486347888923
XVI	614854	615254	401	*	7.795281375100632	7.913897216065276	7.572949446911286	0.25327176422622566	0.21082775964060757	0.3119967852399595
V	152918	153318	401	*	7.95154163260336	7.82067429748349	8.146296431982439	-0.2460144950576482	0.21420228529798918	0.3164596576764262
XV	779567	779967	401	*	9.334829660378855	9.257784921665069	9.454744508140902	-0.173259321812183	0.2162847926079013	0.31900198508389455
XIII	287350	287750	401	*	9.058693735895487	8.949493524986373	9.22411932911081	-0.2191540098713115	0.2230109755082446	0.3282548514740497
II	167963	168363	401	*	9.012214981983975	8.946694872572394	9.115207297101328	-0.1541544334090515	0.22330262005037396	0.3282548514740497
XV	347373	347773	401	*	7.986234557398755	8.070057280180128	7.834705484396766	0.20790464095908107	0.22403657485380646	0.32836349543253207
XII	444949	445349	401	*	7.862950931329044	7.7289225997452915	8.061898913063837	-0.24454002999272115	0.22412111593014095	0.32836349543253207
XII	758980	759380	401	*	9.163859384875803	9.098811996392902	9.266150401363035	-0.15339746102650093	0.22574386056500645	0.3301925124682184
X	525808	526208	401	*	7.875021337022755	7.796158901719628	7.997574997664504	-0.17959174407992542	0.22832137213654022	0.3334096858020339
VII	156140	156540	401	*	7.912991878722613	7.817463178115543	8.059366447202184	-0.1938871702671962	0.23224266475823288	0.33822524138879895
XIII	362846	363246	401	*	7.423445691261911	7.507768878911347	7.270934206653594	0.19694207181724008	0.2323860502059095	0.33822524138879895
IV	62111	62511	401	*	9.36496798993547	9.258414187139103	9.526739459547812	-0.2143987334920618	0.23353941031468817	0.3393439207537973
IV	769081	769481	401	*	8.92143240847483	8.981292890797873	8.815791144965324	0.14736689446761617	0.23435688522435363	0.33997166573664456
XIV	405690	406090	401	*	8.396090823676206	8.308229037668132	8.531590133542812	-0.19270496132823053	0.23522587544115264	0.33998102388326495
II	490473	490873	401	*	8.878228064448017	8.761910297296648	9.05340287974687	-0.22607592910250135	0.23534630839169685	0.33998102388326495
IV	992733	993133	401	*	8.094103618898256	8.162229832241723	7.972883394908844	0.16547225259408216	0.23557303874501773	0.33998102388326495
XII	5599	5999	401	*	8.267126664956008	8.170223937510107	8.415435542447367	-0.2004431424712852	0.2359052002455308	0.33998102388326495
IV	132829	133229	401	*	8.974317148741955	8.856027859293103	9.152172380134358	-0.22504330427187208	0.23650126661073487	0.3402840410288224
III	236394	236794	401	*	7.530648022530239	7.618177111296748	7.371819313167999	0.20863360292967248	0.2381072878240494	0.3420368531935042
V	53287	53687	401	*	8.299775501773661	8.379477783268687	8.15629665612454	0.18864200577555998	0.23942333449220443	0.34336809922296635
II	405832	406232	401	*	7.039636715425908	7.117606034085831	6.899523409639378	0.18146850140900844	0.24135297127100366	0.34557357250166437
V	18794	19194	401	*	7.765853958087424	7.838164037024165	7.6366490713915045	0.17572723504517532	0.24237275090922317	0.34647125818790087
XI	379500	379900	401	*	7.367840914451979	7.4384101889684455	7.241966435563947	0.1728229632965806	0.24460383411201128	0.349094792373453
XIII	754245	754645	401	*	8.529995159151145	8.469679450149203	8.62523496883693	-0.13905376538581915	0.24619286351842506	0.35079500100686734
XIII	29834	30234	401	*	7.331318750875972	7.413003409134879	7.183975353571586	0.1837853431298842	0.2465971600809253	0.35080434708286473
XVI	404181	404581	401	*	7.796795845922232	7.867933506955479	7.669835249064216	0.17335459065023243	0.2540998675903481	0.3608954641138277
IV	519591	519991	401	*	7.122771450509174	7.198483994538892	6.987023197974882	0.18295233730240862	0.26120874021103896	0.37039567341822566
V	460023	460423	401	*	7.174580368729053	7.049706300552542	7.361325810195507	-0.2323642226098514	0.2621184977854517	0.37108910922434735
XIV	281572	281972	401	*	8.701095644514162	8.619706831482294	8.827303438800861	-0.17736844594833034	0.26644735132675107	0.37627822371748293
XV	443667	444067	401	*	8.718647965478125	8.650614051792543	8.825360037902948	-0.1536727245617307	0.26663706329186715	0.37627822371748293
XIII	309686	310086	401	*	8.492938039225399	8.389946201730288	8.649765894380147	-0.2044519893819282	0.2679812792862311	0.3775710676205365
XV	55146	55546	401	*	7.533491422856364	7.638006606144783	7.340480727906272	0.21956569759494898	0.2708934902151614	0.38089183310099783
X	348718	349118	401	*	7.891331738481208	7.788320441105344	8.048186681103084	-0.20136153172436866	0.27120189477032497	0.38089183310099783
VIII	175012	175412	401	*	8.591751177755006	8.519862854930365	8.704135674321513	-0.16635193467399859	0.2719165817726891	0.38128843421861974
IV	416829	417229	401	*	8.025903451358337	8.094784562145561	7.903247521858651	0.1661558317065431	0.27279774724577377	0.3819168461440833
