seqnames	start	end	width	strand	Conc	Conc_SPS	Conc_SIR	Fold	p.value	FDR
VII	920049	920449	401	*	8.455078368889438	8.549382201253898	8.398286956561664	0.10221225473133852	0.22611353257117825	1
XII	329315	329715	401	*	7.895898078796978	7.78987541058509	7.953158345856764	-0.1054945440125515	0.22984740770249443	1
VIII	505677	506077	401	*	8.031521074100148	7.9029073746400185	8.10017421184584	-0.11329004110251562	0.23498363910285672	1
XI	340619	341019	401	*	7.087194627408054	6.963229489549904	7.153525313459178	-0.11209295814081503	0.23814900755637558	1
II	167976	168376	401	*	8.81570788183773	8.906302266600369	8.761265256374507	0.10293032311593053	0.23848937188505093	1
II	341551	341951	401	*	8.59754616507477	8.700512791498435	8.535230928804328	0.10955440648774449	0.23854414455144057	1
II	770588	770988	401	*	6.416303004327265	6.289132673080973	6.484236226657187	-0.11238619472993147	0.23882031821973243	1
II	668553	668953	401	*	7.576727798105555	7.454224146009821	7.642325993601203	-0.11064514526245911	0.23933960736552604	1
IV	1016022	1016422	401	*	8.354309253722331	8.451676362930035	8.295570748892372	0.10759257593751263	0.24019725240980044	1
X	521641	522041	401	*	7.720253179904803	7.949389722142548	7.570873666761439	0.09584759557301908	0.24544648684683537	1
IV	550791	551191	401	*	7.843343359300064	8.157383452582426	7.627491486909433	0.0784811114698486	0.2457476859835167	1
XIII	625887	626287	401	*	7.321118190002974	7.461648553276699	7.234207865607814	0.11043448286777656	0.24596675704035423	1
XIII	124225	124625	401	*	7.9665045071634175	7.851199683188923	8.028478363404696	-0.10977911621101184	0.24665113195450128	1
XIII	675261	675661	401	*	8.727408362402217	8.882850405419488	8.630435325574837	0.10968313981328022	0.24726596802454687	1
XIII	754243	754643	401	*	8.491071673208506	8.58594313145578	8.433919974364475	0.10049371104113078	0.24897896124828256	1
III	16919	17319	401	*	6.281527756862067	6.098661872203267	6.3764770222901905	-0.1011008114097123	0.2548717839798117	1
X	415702	416102	401	*	6.479422463398812	6.335687516102413	6.555553272487	-0.10862042112267786	0.2552018079739231	1
IX	21813	22213	401	*	4.723782599726041	4.93924801711647	4.584475600042228	0.10402639734188736	0.255407911738845	1
XVI	575431	575831	401	*	7.3479040933746065	7.5445238898967215	7.2222142018926165	0.09825660991339777	0.257251927722942	1
IV	751493	751893	401	*	6.250642950403154	6.059911641108496	6.349284662389657	-0.10253370583230834	0.2586580761617011	1
X	455175	455575	401	*	6.5278610195052185	6.658226559742091	6.4477112325634955	0.10777484944615	0.25909028279804697	1
XV	683574	683974	401	*	6.389381911285121	6.236921930921258	6.469774476974634	-0.10465548997362635	0.2593754173360147	1
XV	388880	389280	401	*	7.955725590286929	8.076844067299072	7.8816575791713035	0.10660252730803864	0.26130933274683504	1
VIII	512101	512501	401	*	8.04695502053547	7.932005425368805	8.108749327184878	-0.10532977787788919	0.26369452980863417	1
II	490467	490867	401	*	8.999254503227505	9.105680142879859	8.934718392843369	0.10358067747526917	0.264015811036307	1
IV	543871	544271	401	*	8.298025263554306	8.452986508983656	8.20137940701482	0.10357516719345876	0.26758170858072994	1
XIII	250318	250718	401	*	8.600056065345651	8.336315212337366	8.731607641704318	-0.08855955994673145	0.26863284294841244	1
XV	866663	867063	401	*	8.77093822477265	8.660538064742	8.830427132414762	-0.10292151941590758	0.2705377910957412	1
V	522674	523074	401	*	7.658011335108594	7.54997766397139	7.716296698406907	-0.10350204399331896	0.27226084387798816	1
XVI	834237	834637	401	*	7.354878572972592	7.696085442671902	7.116221342988899	0.06629034926430005	0.2737381594027702	1
XV	1084087	1084487	401	*	2.698008167331715	2.2721152570027545	2.8947030582070656	-0.05576022944196752	0.2744089582077495	1
XIII	388277	388677	401	*	8.235387327347626	8.073754320581635	8.320219358379644	-0.10296153357692656	0.27626020202242346	1
XV	462246	462646	401	*	6.894012514723336	6.811473198938869	6.939140760918173	-0.0983719230172745	0.2769036330521014	1
XVI	572171	572571	401	*	8.36138486468173	8.447647661708968	8.309672516396992	0.09912750477321061	0.27770996286923505	1
XII	241785	242185	401	*	7.411033026869916	7.291922874473714	7.474926110170837	-0.10337880148142062	0.27905014720638854	1
VII	541719	542119	401	*	6.086202204619435	5.966587160277863	6.150349359856225	-0.10320267196926357	0.2794776330992052	1
VII	516280	516680	401	*	6.769981540381079	6.942126226083936	6.661527628944689	0.10075007621308055	0.2795409057195022	1
I	32857	33257	401	*	8.06085341992095	8.27201838396249	7.924680819740378	0.09129250666284401	0.2797334701948922	1
VII	653999	654399	401	*	8.474749339200109	8.65509996421538	8.36057200633851	0.09720523220044783	0.28183729291996523	1
IX	68277	68677	401	*	8.650630000861199	8.547835356549783	8.706240283240382	-0.09939271406700367	0.28206990503290785	1
XI	171311	171711	401	*	7.821799887718586	7.8883088863371205	7.782371182584514	0.09377541000867015	0.2844186212755212	1
IV	1164905	1165305	401	*	7.768829750033934	7.607174845009392	7.853672329142614	-0.10096818175745283	0.28605894921458336	1
II	392336	392736	401	*	8.63623796679695	8.734433115824599	8.57697197749901	0.10025161928669744	0.28642725973514876	1
IV	1156310	1156710	401	*	8.536499771536825	8.654273029596862	8.46461605530541	0.10157212162479735	0.2876360143648261	1
XII	130784	131184	401	*	6.613784922549277	6.4457441531137905	6.701693388702627	-0.09974520144762301	0.29025907854691063	1
X	97357	97757	401	*	7.2900323117703145	7.3591139247894395	7.249019250550886	0.09088977943550186	0.2911945909335955	1
VII	438442	438842	401	*	8.26568394599623	8.170251387151458	8.31751018437068	-0.09426210323903271	0.29249096742024805	1
VII	508428	508828	401	*	6.8100976225742	6.64506547724061	6.896564134669121	-0.09516761401217222	0.29350019465108135	1
VII	122044	122444	401	*	7.28163456307643	7.1997548066943	7.326417716931266	-0.09045896076441949	0.2944151652568019	1
XII	198019	198419	401	*	6.580532827935053	6.449517845240483	6.650381276364356	-0.10002338148161975	0.2949646388818512	1
IV	155977	156377	401	*	7.548196210718585	7.438731539607368	7.607209705132795	-0.09726307436376687	0.3003401731030724	1
IV	386827	387227	401	*	6.995730186935159	7.162611724302757	6.8909182418439165	0.09603630152061922	0.30042497135242113	1
XVI	792342	792742	401	*	5.424765448920618	5.2811738021034955	5.500825941781853	-0.09182565825121107	0.30046669656417485	1
III	236373	236773	401	*	7.171822469074626	7.056357921376099	7.233877035621117	-0.09799685602921074	0.30376188722154607	1
II	405865	406265	401	*	6.422221378591419	6.540865099082794	6.349770090479389	0.09821177791781173	0.30388963058056695	1
V	396307	396707	401	*	8.497332573959556	8.41919547040309	8.540152950633715	-0.09088292319901259	0.305095688846697	1
VII	319591	319991	401	*	6.860662512271228	6.7439447390542915	6.923349882120432	-0.09752261246906006	0.3051894406332432	1
IV	811738	812138	401	*	8.365191388084298	8.302020460817072	8.400084777802103	-0.07676937994526829	0.3062412604631512	1
IV	866764	867164	401	*	7.7014982453934255	7.5588251765307355	7.7771077531144295	-0.09699292696148977	0.30656031549735274	1
VII	788227	788627	401	*	8.741395843743073	8.813612996569068	8.698445559379037	0.08981847717271288	0.3075254894014544	1
XVI	614861	615261	401	*	7.518444750802662	7.747465234650967	7.369151446684243	0.07907492408479352	0.3090593732387065	1
XIII	504806	505206	401	*	6.571471699471108	6.689126201258749	6.499665372629766	0.09584192188792649	0.30996285162962955	1
XIII	457977	458377	401	*	7.221683163039356	7.093127903644323	7.290307173326863	-0.09688461146346253	0.3102843444596076	1
XVI	831852	832252	401	*	8.282499352512398	8.494485381739452	8.145729562938195	0.08187050643808604	0.31293160661269454	1
X	119741	120141	401	*	8.583236917091915	8.671220044290544	8.530441813460959	0.09241072469089855	0.3135579487113541	1
XII	725365	725765	401	*	6.348604816155902	6.272735930450844	6.390231875546067	-0.09424991061946017	0.31693633581693315	1
VII	428023	428423	401	*	8.447981850014902	8.55127353265289	8.385458281973188	0.0953529335699945	0.317185585887132	1
XIII	225466	225866	401	*	8.363930435193048	8.272184543180304	8.413850737251751	-0.08990235326532153	0.3184030439423227	1
XVI	700032	700432	401	*	8.131740383145456	8.190022136196122	8.097347969347238	0.08341021714491181	0.3220921253321592	1
IV	974224	974624	401	*	7.098170722635767	7.424213294142834	6.872340584348399	0.05756426759567747	0.3222475591299086	1
XI	118362	118762	401	*	5.5121571992769685	5.371664912435086	5.586694313210603	-0.08850883906221933	0.3230508430459268	1
VII	544348	544748	401	*	6.592972631163125	6.6814235527761685	6.5398827392375125	0.09321353136684105	0.32332980182167237	1
XII	789851	790251	401	*	7.140709874554315	7.028651639313696	7.201040270857066	-0.09375887227702828	0.32382148762927504	1
VIII	272301	272701	401	*	6.58734755956533	6.458609628438309	6.656062610476795	-0.09423692293684166	0.3238768450285544	1
XII	522233	522633	401	*	8.304967708143414	8.234563860635024	8.343707795085225	-0.08367147932902548	0.32523526100531136	1
I	180964	181364	401	*	7.135243263563483	7.0225032300571515	7.195919256146331	-0.09371644252464109	0.3255165388798638	1
IV	130517	130917	401	*	7.554099774079056	7.490177284274421	7.5893942459037325	-0.07987910091549535	0.3267711395083233	1
IV	769076	769476	401	*	8.914795252011611	8.866402791000027	8.941736324662607	-0.06773548539768252	0.3270810741434744	1
XI	581026	581426	401	*	8.279112309583466	8.376089476816045	8.220622037090937	0.09282503660739462	0.3279092869707556	1
XI	630389	630789	401	*	8.817980237786594	8.959643808047106	8.730311296658043	0.09067952842886512	0.3285507170028369	1
III	176426	176826	401	*	4.739382744581444	4.62311282489413	4.801844070392983	-0.08694618876882662	0.3322958046849182	1
XII	366080	366480	401	*	6.0651840522825875	5.942188292543256	6.13102901447837	-0.09238532526695944	0.3332327683315317	1
XIII	16667	17067	401	*	7.169367428117106	7.358342813144198	7.049114572392618	0.08237521515690577	0.33697980980111597	1
V	462035	462435	401	*	8.124252063043876	8.211566199892847	8.071878263983987	0.09012140577431989	0.33749464159345266	1
XV	877717	878117	401	*	8.416547088442393	8.571486244633403	8.319916259114121	0.08635141276851212	0.33921086330069977	1
XI	567539	567939	401	*	6.0507746144442	5.941027849446237	6.109931517261761	-0.08970020747096968	0.34034267548107816	1
IX	-164	236	401	*	3.275756291236204	3.5207514149369032	3.1144821956962554	0.07213140526800015	0.34103437869558934	1
XII	734600	735000	401	*	6.430225876686445	6.305236563763945	6.497069211708434	-0.08864461709082733	0.3418355782803662	1
IV	1359508	1359908	401	*	7.352914276923876	7.250656073977011	7.4082498194432755	-0.0904789699312682	0.34317907420117577	1
XIV	281576	281976	401	*	8.493514644346194	8.592426566245894	8.433791650301503	0.0899562082014816	0.34584152259196144	1
VII	1050239	1050639	401	*	7.733161185788357	7.893323681142082	7.632966148187769	0.085147618113758	0.3476804002926356	1
XV	479870	480270	401	*	8.369496190431628	8.501007882406963	8.288588066645008	0.08744967068037045	0.34965581597094186	1
IX	99496	99896	401	*	8.728904239752351	8.633215572211896	8.780862607241586	-0.08712900661597871	0.35106437189742473	1
XV	949255	949655	401	*	6.31285795598181	6.194892889414408	6.376174313064438	-0.08889152101722186	0.3510989472351854	1
XII	65282	65682	401	*	8.492335751020002	8.63328264016628	8.405146702185979	0.0854771571398424	0.35222592700919236	1
VII	951251	951651	401	*	7.542107230548319	7.644190906082995	7.48035749776561	0.08818454094066305	0.3542608162195422	1
X	606795	607195	401	*	8.827020838589707	9.030217398614111	8.696613585391574	0.0737027997161895	0.3543049976281673	1
XV	836613	837013	401	*	8.640983794717094	8.778300644494584	8.556219333027885	0.08533999938025656	0.35630124422468273	1
II	680037	680437	401	*	8.228140534274361	8.493132088641568	8.051536790395748	0.060534187480109865	0.35732299702931725	1
IX	77507	77907	401	*	5.434070297597465	5.335933272923168	5.487290005194132	-0.08642230605783155	0.3601799550948395	1
XII	822811	823211	401	*	7.511128955878925	7.320014878358264	7.609949606173686	-0.07701400147515819	0.36021371817486036	1
XIV	663807	664207	401	*	8.828854290568668	8.938448185104363	8.762276296805	0.08715786548504864	0.3608698444049178	1
XV	347350	347750	401	*	7.306110837467596	7.171467773250915	7.377759632389383	-0.0869259230299851	0.36257619677948627	1
X	265232	265632	401	*	6.351065706720004	6.23944491764742	6.411174236561485	-0.08478985525722914	0.3627777129786301	1
XV	377760	378160	401	*	7.6149527377884025	7.49114718876891	7.68120349274387	-0.08555417242609462	0.37035575779023644	1
V	551136	551536	401	*	6.750034892584233	6.677289429520233	6.790014013003221	-0.08491425842172579	0.3710759857352674	1
XI	317050	317450	401	*	7.6043075492699135	7.521709989951675	7.6494662578952175	-0.08100607143022763	0.37153624966380794	1
XIII	279838	280238	401	*	6.051803860824059	5.892213573823157	6.135650898917239	-0.0765884200224243	0.3735898754367792	1
XVI	281659	282059	401	*	8.599613774431745	8.519675747459534	8.643379586852042	-0.08178642505781439	0.37613677423520114	1
XV	619214	619614	401	*	8.41805089093852	8.36707811903721	8.4463894823645	-0.07107484560381068	0.37693848991820744	1
IV	1345291	1345691	401	*	8.51898002334436	8.470437563266337	8.546002442338295	-0.06562978845059993	0.38003772886081033	1
II	651299	651699	401	*	7.7366427135510305	7.997926032855544	7.562910228697944	0.05547783285258531	0.38242073931985465	1
IX	241567	241967	401	*	7.7987595719433855	8.095223663772867	7.597249122823914	0.04953984069980019	0.384558495570326	1
XIII	169816	170216	401	*	7.496177731424252	7.3816783414950855	7.557744387207399	-0.08230337306333864	0.3885073359974021	1
XVI	76264	76664	401	*	7.665880943925158	7.607172290021704	7.698386362850752	-0.07703369297141059	0.3900599614873154	1
XII	416847	417247	401	*	8.065235721811435	7.907751737206542	8.14806493987512	-0.07749734782884783	0.3904065686845749	1
IV	1251683	1252083	401	*	8.522268473945063	8.451247288695011	8.561335515187555	-0.07757173867694316	0.39089318606674905	1
VII	560006	560406	401	*	5.8493983754888275	5.758281114590789	5.898992949093155	-0.07985011740236671	0.39228003125557587	1
X	115766	116166	401	*	6.701682218116105	6.630877445024709	6.74063466755068	-0.07981868892181904	0.39230359892847266	1
X	651428	651828	401	*	8.94836174248498	9.010181408554825	8.91180927520364	0.07316828860721665	0.3923532479236211	1
XI	379483	379883	401	*	6.83619920398807	6.756957377937334	6.879599743258526	-0.07871738116984313	0.3929259906330732	1
XII	29443	29843	401	*	8.354208586087125	8.534410037093211	8.24013579230597	0.06962861255790521	0.39387998123387413	1
XIV	604737	605137	401	*	8.141436990243234	8.06881920085348	8.18134863312855	-0.07469168656114485	0.3956647479644001	1
VII	23225	23625	401	*	7.388888280884761	7.539613567120872	7.295117073416203	0.07635230675570182	0.3963671280057523	1
VII	1026119	1026519	401	*	7.470853083473484	7.662658074754443	7.348593433168965	0.06450855506829656	0.39815318639197705	1
XII	658214	658614	401	*	7.661708003300566	7.759938610974523	7.602419414786924	0.08046906750535548	0.39955627069642996	1
II	159692	160092	401	*	8.107077136346298	8.021745766029614	8.153663573514894	-0.07744968609824728	0.4018444982935241	1
XVI	901548	901948	401	*	8.198483073702553	8.135593892435866	8.23322602302667	-0.07410663175786594	0.40194717242709777	1
II	9380	9780	401	*	5.8396643426234665	6.009928096676228	5.732514571065259	0.07567364751922598	0.4029381811461871	1
XI	108825	109225	401	*	7.663249909694151	7.597969291620407	7.699268354040529	-0.07628498409661798	0.40419347394113825	1
XII	611743	612143	401	*	7.805918471176063	7.628212314709444	7.898429353774668	-0.06845036022918952	0.4046816336028642	1
XVI	378469	378869	401	*	8.502576506046504	8.437100644449798	8.538698942287645	-0.07444819180756451	0.4059678092575944	1
XII	723333	723733	401	*	8.517941969444253	8.611685900823312	8.46150571352515	0.07867515265628466	0.40807764008236685	1
XIII	463369	463769	401	*	5.530148521669025	5.407622807133726	5.595757783050874	-0.07358285966223851	0.40873838418999076	1
IX	332642	333042	401	*	8.82899999155788	8.889119074734682	8.793486870722862	0.0721361167418959	0.41081503147620246	1
II	60782	61182	401	*	6.861635369123233	6.77719218459203	6.907758404197768	-0.07844714161112151	0.41088760465434054	1
XIII	287344	287744	401	*	8.695798604297977	8.806292078596883	8.628639501642137	0.07719943545581485	0.411733587582368	1
V	354825	355225	401	*	8.104278344244847	8.182963929183119	8.057310073914765	0.0771038795185117	0.41295175376209914	1
II	36310	36710	401	*	8.151119217948422	8.215189777670396	8.113188030178607	0.06842055988314215	0.41627011795574576	1
VIII	-151	249	401	*	7.175039736899431	7.043493080095264	7.245152439437487	-0.07392800517540221	0.4171446007135658	1
V	69026	69426	401	*	8.300471713806585	8.35843005262542	8.266276333678878	0.07084326453962483	0.42166775724976857	1
XIV	495054	495454	401	*	8.887514704628753	8.944544049953643	8.853884900155954	0.07041153625456133	0.4262628628406103	1
X	136247	136647	401	*	9.143115976264863	9.269433272399205	9.06563666657824	0.07204156018623067	0.4274383803354438	1
VII	323927	324327	401	*	8.720676369891844	8.823920330488034	8.65818339220711	0.07528988999915205	0.42968462054226264	1
VII	739020	739420	401	*	7.680995283305435	7.726854603257822	7.65412023961628	0.06788174323100826	0.4301528523073243	1
VII	700560	700960	401	*	8.43050505995937	8.528038063212648	8.371660915689043	0.07437645233004278	0.4357012800238215	1
XVI	210055	210455	401	*	6.073534012694137	6.012890499974889	6.107076257430627	-0.07377263436535395	0.4369404149501448	1
VII	555303	555703	401	*	7.357849732135094	7.29235490894526	7.393982266676167	-0.0687449161513017	0.4376126959922812	1
XV	586251	586651	401	*	7.5170792396411406	7.5942173178216565	7.471074891749491	0.073975620112134	0.43867616561260414	1
XIII	610413	610813	401	*	8.22542679237489	8.511024219552196	8.032626325669257	0.041727529075376656	0.4396538948424799	1
XV	579701	580101	401	*	7.11027824857397	7.023863034491297	7.157429582738904	-0.07300900245212387	0.43970890672575097	1
XV	424202	424602	401	*	8.348301358644962	8.44705979668761	8.288676255132186	0.07370737006012118	0.439759868787876	1
X	424188	424588	401	*	7.522875983046021	7.44754665180531	7.564218759076358	-0.07226961778776364	0.4410517269193612	1
XV	427360	427760	401	*	7.8999601786218525	7.98032959738022	7.851941160781743	0.07300561268920333	0.4412008510006009	1
X	157302	157702	401	*	7.860951917142347	7.949657941869817	7.807701202147565	0.0720181448759355	0.4414204013363796	1
IV	1166367	1166767	401	*	7.640658929984321	7.5331000601105496	7.698702460783138	-0.07254296598445623	0.44383417067241976	1
IV	556672	557072	401	*	6.957122387210417	6.894783825092881	6.9915711991591385	-0.07229876525008093	0.447692676360823	1
XII	677700	678100	401	*	8.478687752746179	8.366255203616705	8.539207915240825	-0.07191116250089614	0.44951531631238856	1
V	545069	545469	401	*	7.567572384792307	7.674439718921931	7.502752052338505	0.07190981859768969	0.4509932865139722	1
II	235942	236342	401	*	7.127163357863978	7.056861606459618	7.165849352059413	-0.06648675844698652	0.4519151003894446	1
VIII	455619	456019	401	*	7.008850000423502	7.1109564712813285	6.947085675060145	0.07178527207425878	0.4522441362464982	1
XIV	187761	188161	401	*	6.423706021219863	6.327453952803109	6.475954927921146	-0.07159105650657763	0.45274397126746363	1
IV	215720	216120	401	*	7.109228575519125	7.027148817213464	7.1541163990623255	-0.07132196144705727	0.4544538568127618	1
XVI	56014	56414	401	*	6.6819517030012054	6.612923600904653	6.719962397443688	-0.07109764545665072	0.4544695272573493	1
XV	678852	679252	401	*	7.8705930895165075	7.7989076714725085	7.910011682714724	-0.07066396697142721	0.4574318494646579	1
XI	165953	166353	401	*	7.369539203047132	7.631569739085618	7.195229206557056	0.041012890996353905	0.46479508011809206	1
IV	1201648	1202048	401	*	7.11169536809921	7.040443928360667	7.1508843019007395	-0.0665436286156117	0.4655926526473398	1
V	264263	264663	401	*	8.947007754267064	9.07847788195116	8.866127148467932	0.06355150577281606	0.46728393972339016	1
VI	221559	221959	401	*	8.569089820699489	8.622151454616409	8.537868997641544	0.06049160830330492	0.46742341093144923	1
V	225442	225842	401	*	7.570690121276273	7.667869542185232	7.512071110250114	0.0675350921388003	0.46869425403068293	1
XVI	812741	813141	401	*	7.0432690333641474	7.126625601246028	6.993381061623544	0.06801267453180165	0.4727640762176744	1
XII	839369	839769	401	*	7.141394030677438	7.054832741202454	7.1886214496657725	-0.06795529747471074	0.4739229609629158	1
XI	462804	463204	401	*	6.359641256591628	6.265889723511078	6.410599353077292	-0.06781377502922056	0.47735605037871	1
II	592786	593186	401	*	7.590419502373939	7.521357527986975	7.628448168005927	-0.06676397008363208	0.4791074787925126	1
III	227762	228162	401	*	7.339027105015304	7.281660901318465	7.370811893670103	-0.06509890696661215	0.4812808326463386	1
XI	369270	369670	401	*	8.23229224000491	8.322056441976084	8.17837392956286	0.06689928673302475	0.4836966582526885	1
IX	122127	122527	401	*	6.771095680942427	6.7284062658735735	6.794934218237514	-0.06329982541642395	0.4846842297538641	1
IV	1256872	1257272	401	*	6.725498320185877	6.638676223026455	6.772861554325903	-0.06515799443282422	0.4849712726786655	1
XIII	262786	263186	401	*	7.517005401838855	7.752125083763648	7.3631651387338275	0.04059075042767343	0.48968586960399185	1
X	236520	236920	401	*	7.349781550773739	7.244610354373935	7.406607134733623	-0.0649636258725605	0.49057152062165055	1
XIII	343730	344130	401	*	8.24643741898202	8.3554310552257	8.180246847400843	0.06132017899000922	0.4967177379710131	1
V	222218	222618	401	*	9.118838717419656	9.201627974475524	9.069306176218815	0.064589726987931	0.49759492809600137	1
XII	500345	500745	401	*	7.152204122395814	7.04097533959195	7.212113746079016	-0.061161934680333284	0.5010177616388005	1
VII	405343	405743	401	*	6.448541904985829	6.376310902441127	6.488249069250434	-0.0638656019916073	0.5020609374267482	1
VIII	122176	122576	401	*	9.116764828447321	9.187361410135425	9.074816628179246	0.06398341968426001	0.5020694529950805	1
IV	568668	569068	401	*	6.456876348341117	6.355150408821011	6.511939138007961	-0.06263494838435152	0.5023954622762246	1
XIII	915075	915475	401	*	8.728371869536582	8.90119545022802	8.619446539960101	0.0475163363816538	0.5052702507546591	1
XII	828172	828572	401	*	8.473016827423624	8.541937265576305	8.43210316058904	0.06288707770912727	0.5066935770821328	1
XII	573414	573814	401	*	7.234344958556181	7.449749503180703	7.095082439024993	0.039596453710936654	0.5078126941364054	1
XV	976234	976634	401	*	6.470313789607647	6.40369094825803	6.507046702491799	-0.06148897474929602	0.5197184942587265	1
II	89468	89868	401	*	8.121321212555284	8.19177103295411	8.079463672574189	0.05939293627326056	0.5207407328318585	1
XV	638801	639201	401	*	9.118995264119203	9.193055097737576	9.074903337284063	0.06097211507062146	0.5226832272346502	1
XIII	309724	310124	401	*	8.206864106769723	8.318337358704094	8.13907141009446	0.055992365765490236	0.522722927489021	1
XVI	98628	99028	401	*	7.043404967803798	7.276383945615407	6.891164425650787	0.034265346532517574	0.5267774204563835	1
III	238416	238816	401	*	7.714900837025188	7.497558163447117	7.8258189421519795	-0.0393212260355192	0.5295356595208183	1
XI	278332	278732	401	*	8.990262347348397	8.911266878715626	9.03353356679341	-0.059392357282144106	0.5331813864734525	1
IV	416824	417224	401	*	7.556573762667873	7.622943268539795	7.517230834384505	0.05938814457016026	0.5339919399541068	1
XII	803535	803935	401	*	7.244323968693984	7.373823118911196	7.164746753926505	0.04901046805235406	0.5378856382815355	1
XV	511332	511732	401	*	8.721594578733011	8.758740898901939	8.69993063636776	0.05277842359686972	0.5388942597287174	1
XVI	207479	207879	401	*	7.727716383910386	7.602076639911491	7.794885007646185	-0.05360780668908925	0.538992299245699	1
XIV	59740	60140	401	*	6.7365181898899635	6.690985594270458	6.761905823524038	-0.0574924041808514	0.5390602951042023	1
XII	439854	440254	401	*	7.477233172116011	7.4118581279840985	7.5133019129864564	-0.05772733877396849	0.5456354591744446	1
XV	754969	755369	401	*	7.140359861976407	7.000319183679402	7.21467459615422	-0.04981215244453093	0.5487585864215418	1
VI	54984	55384	401	*	7.33374347764168	7.4139159530796634	7.2858474594362335	0.05567854839755202	0.550988316215613	1
V	474491	474891	401	*	7.491510243176074	7.360413837506578	7.561399170127837	-0.050101809418874085	0.5527139727674013	1
XIV	392444	392844	401	*	6.6260563796042975	6.740213087264224	6.5565247353606955	0.05501174096473165	0.5572918839320296	1
XIV	217304	217704	401	*	8.09543497814128	8.135989238470048	8.071738788923719	0.043784584519394446	0.5617967928890479	1
IV	212671	213071	401	*	7.034852039753688	7.1540347924640715	6.962049000040264	0.05113153432140122	0.5639094858966727	1
XI	247743	248143	401	*	7.994412481333964	7.9415578111473035	8.023767898938623	-0.05014600159067172	0.5640168157533949	1
IV	1266856	1267256	401	*	6.734000792422507	6.691084459470451	6.757963138364262	-0.054717312148455606	0.5655226086626486	1
II	370941	371341	401	*	7.311417698516645	7.392977318733953	7.262654767380623	0.05366130325019669	0.5663145506407761	1
VII	756558	756958	401	*	6.124145307151348	6.056056038121105	6.1616576397716685	-0.052582215116170054	0.5688300589099597	1
II	116818	117218	401	*	8.16133684928924	8.083623127456566	8.203934700636248	-0.05396860908527149	0.5710760013799082	1
IV	1055902	1056302	401	*	7.683755978822902	7.757101803466327	7.640106700240756	0.053774463549742475	0.5716575056444559	1
XV	27820	28220	401	*	5.800723039588841	5.900925904986174	5.740176018629342	0.05383303872050324	0.5725311437793879	1
XV	218667	219067	401	*	7.738730117386294	7.772762353787297	7.718916503065638	0.05163891473898221	0.5730848298229354	1
XV	514603	515003	401	*	8.85871256982015	8.895404444563525	8.83731904710011	0.049030284254767215	0.573345311763968	1
VIII	422468	422868	401	*	8.222285600577537	8.15828029533053	8.257624248452307	-0.05259208612504155	0.5746767738130033	1
IV	366198	366598	401	*	8.134345683294814	8.192895497951671	8.099789904425002	0.05229557586416075	0.5756911295069025	1
XV	742182	742582	401	*	6.279233029390097	6.552397307022602	6.09625469941293	0.023529478755174714	0.5771814140276199	1
XVI	856818	857218	401	*	8.246945546808153	8.294475540908511	8.219065536426012	0.05252303152748306	0.5782914444098151	1
III	127579	127979	401	*	7.513665353972862	7.576784097927949	7.476317597011818	0.05199443062820882	0.5803525854140883	1
VII	484371	484771	401	*	7.210057749665969	7.306800187837524	7.151716849918673	0.046897505347811785	0.5834510702064195	1
X	646740	647140	401	*	8.537832959546321	8.596603655614187	8.503142531962926	0.052042182617380195	0.585758292734354	1
VII	20266	20666	401	*	7.760746394316734	7.631949224828073	7.829490964956794	-0.041982379657703794	0.5915664140921781	1
XII	796344	796744	401	*	7.397052888798852	7.355379141061056	7.420336898873097	-0.050251174402901666	0.5942502399176921	1
XIV	253992	254392	401	*	7.579909545014391	7.527356278103478	7.609102245939025	-0.04955552824031985	0.5944548641146619	1
XII	5605	6005	401	*	7.563120539699103	7.820765078427042	7.392192847860001	0.022738958917035267	0.5957111456652012	1
XIII	5375	5775	401	*	4.865966361813521	4.958175656491467	4.810502402912438	0.03927252736765471	0.5964391324006422	1
XII	871369	871769	401	*	7.245909423942604	7.131124415368949	7.307620518107662	-0.04609634297632818	0.597291108028972	1
X	150459	150859	401	*	7.53204112164024	7.487169094128131	7.557069267625788	-0.04354063803197865	0.602124513339688	1
XV	487226	487626	401	*	7.688048511929059	7.732443881132239	7.66205255348876	0.04656281532796007	0.6049249613517993	1
VIII	280151	280551	401	*	7.628984860623124	7.718710411204597	7.575090949085221	0.04761350297111393	0.6049765081752752	1
XIV	776649	777049	401	*	6.722813946392383	6.660460970827384	6.75727046011189	-0.04740433794524754	0.6065319975758103	1
II	426751	427151	401	*	7.761958594063178	7.7091216575224735	7.791304439365819	-0.04801137202741833	0.6097284659627197	1
XIII	904333	904733	401	*	7.86030215639818	7.942688504792508	7.811021906784443	0.04512953948518716	0.6101408935412652	1
XIII	29842	30242	401	*	6.559340727505263	6.62118138623881	6.522775417783627	0.04794876024199454	0.6101693740126195	1
IX	131765	132165	401	*	6.958039798279152	6.9192215238345165	6.979761557380442	-0.04819844627202625	0.6105111525639328	1
X	585356	585756	401	*	5.465901774980866	5.4290457395567175	5.486547200558399	-0.04843109563223617	0.610674186024832	1
X	60069	60469	401	*	6.261291436430635	6.2216937801948395	6.283440075999391	-0.04621024363072786	0.6175634411886548	1
X	374278	374678	401	*	6.55834324956434	6.59501417261063	6.536962190962967	0.04727883954714944	0.6189161845626243	1
