seqnames	start	end	width	strand	Conc	Conc_SPS	Conc_SIR	Fold	p.value	FDR
IV	1461560	1461960	401	*	7.99503630092005	7.82356488795568	8.084583567994356	-0.1847775474207096	0.15088703927957095	0.3266260614993065
XII	704425	704825	401	*	9.035534102873534	8.885894047387257	9.11455346452816	-0.17302968446781972	0.15255286646226052	0.3294568947072293
XIII	250318	250718	401	*	8.773453944811743	8.34057271377605	8.972733931232584	-0.19356738890761735	0.15356620806715984	0.33086864501589475
XI	458378	458778	401	*	5.925494820938905	5.717111248985312	6.032316778100856	-0.19833161778728475	0.15627646102776951	0.33535790456808057
V	250121	250521	401	*	6.58165153223532	6.361147232592944	6.694006330662907	-0.2006698417311041	0.1563788489779419	0.33535790456808057
XI	431476	431876	401	*	8.160165621213418	7.9450120983234465	8.270086253831476	-0.19901645767857956	0.1574612089497698	0.33689374938090283
XII	416847	417247	401	*	8.24364988003854	7.957198140175687	8.384958492543337	-0.20606666248594666	0.1589059315988923	0.33919595608116215
XVI	114556	114956	401	*	10.800274664176564	10.95957016029038	10.70067273805578	0.1856981068819975	0.1597271237548672	0.34015961540388384
XVI	822086	822486	401	*	8.419633322632865	8.626589596997327	8.286512656341785	0.20174898583935524	0.1604125394194575	0.3408303377965378
VII	1004012	1004412	401	*	7.086219674847793	6.869842632777608	7.19669806771906	-0.2018839595829929	0.16090433857040276	0.3410875379833423
XIII	861095	861495	401	*	7.878673100019081	7.7204938882427125	7.961838513635988	-0.17891791709820445	0.1615773057427558	0.34172671559387435
VIII	126041	126441	401	*	8.81419589655508	8.648704873673145	8.900882624162595	-0.1803045316004089	0.16257259263547888	0.3419513979799904
II	554692	555092	401	*	8.781765819702324	9.195439024158745	8.478194102879474	0.17712244012732703	0.16264962568232863	0.3419513979799904
XIII	751258	751658	401	*	7.713322066780035	7.552473473851335	7.797776100429448	-0.18048026686996962	0.1627986003426476	0.3419513979799904
VIII	151014	151414	401	*	8.287404349132434	8.124694566468149	8.372754766828011	-0.1794099784436404	0.1638990463363805	0.34347863924708444
IV	955085	955485	401	*	10.434902360927104	10.59346724580841	10.335799777916465	0.18404830566965336	0.1653807511070132	0.3457961159510276
X	585356	585756	401	*	5.626388596223118	5.402136704370539	5.740440443341218	-0.20021733783389642	0.16771549985523485	0.34988267543495705
XIII	774008	774408	401	*	11.018364375452226	11.224342477007562	10.885950835865815	0.19782601367787045	0.16970729695586148	0.35218719768773876
XIV	217304	217704	401	*	8.2405845511706	8.100945994521094	8.31470118632302	-0.16530342507907558	0.1700563822493913	0.35218719768773876
IV	1490040	1490440	401	*	10.136360241712932	10.310976637477273	10.026188189543399	0.18968516916441366	0.17010149710192066	0.35218719768773876
XII	931894	932294	401	*	8.97485996517563	8.818957635139157	9.056923435990967	-0.1737418043582234	0.17035141627287362	0.35218719768773876
IV	239776	240176	401	*	8.351554146651308	8.199517541676752	8.431740797960082	-0.17183834266559975	0.17433229590637478	0.3592323798012255
II	350740	351140	401	*	8.232979773451174	8.006778943204205	8.347911644970843	-0.1948912871662711	0.17473468490204688	0.3592323798012255
IV	690533	690933	401	*	7.171423407695289	6.873729773581829	7.3174812889150775	-0.19708238798627825	0.17493055016407505	0.3592323798012255
XII	732007	732407	401	*	7.315096809263026	7.122621696427244	7.414553158911101	-0.18860514690771393	0.17749878336727595	0.3636684521727602
IV	1233675	1234075	401	*	7.904261680970451	7.7185906098274195	8.000531244812418	-0.1853229454382436	0.17788130812798056	0.3636684521727602
III	133347	133747	401	*	8.844269799622749	8.606806465723858	8.964253528102999	-0.1949243842758297	0.1792684302935195	0.3649909597222436
V	311785	312185	401	*	7.943459837941674	7.7898626660672585	8.024405047838558	-0.171589780949798	0.17932164542875445	0.3649909597222436
XV	443656	444056	401	*	8.777955236331344	8.612548699376584	8.864601426894835	-0.17560730090870352	0.18124637932252263	0.36809419200159127
XVI	627461	627861	401	*	8.76645912025355	8.55853567556654	8.87306970190245	-0.1893685502727606	0.18171675595630596	0.3682365979731311
XVI	450764	451164	401	*	8.265868503969854	8.117116875218443	8.34445440545544	-0.1663845436616365	0.18343928000970877	0.37091019254710345
XII	1012146	1012546	401	*	9.344856247768966	9.472779541723654	9.266319008483753	0.16007584378071865	0.1852371972436338	0.37359316633586626
V	260033	260433	401	*	7.4035165423683464	7.246247637831118	7.486241704062741	-0.17425698428315628	0.18557834458205533	0.37359316633586626
IV	465049	465449	401	*	8.86020695967769	8.696833232111922	8.945876731426242	-0.1725319412274233	0.1865937562384517	0.37481715226937895
II	702776	703176	401	*	6.831494422074824	7.107358548146597	6.64639607467591	0.1887754106870378	0.1884765037421175	0.37777425586655355
XIII	353036	353436	401	*	9.101035470871143	9.248105813519672	9.009733267014141	0.17294652213045514	0.1892846748906861	0.3785693497813722
XV	978643	979043	401	*	10.86852058230528	11.036771974346644	10.76276289478	0.18121023140583783	0.19050553374053247	0.3801845792652709
XII	1028392	1028792	401	*	9.062487430140582	8.875432175571133	9.159407088991282	-0.18320279517026364	0.19132636354128324	0.3803734111999753
XIII	192298	192698	401	*	6.359072430746298	6.176163599232313	6.454041938160174	-0.18605458878393358	0.19142705367998758	0.3803734111999753
IX	129827	130227	401	*	8.496320764031264	8.348448557014658	8.574477207472912	-0.1636044364457782	0.1932100178111541	0.3825719248032795
II	101358	101758	401	*	6.453712083554062	6.27922050460133	6.544697312457707	-0.17935950890020433	0.19336515764513584	0.3825719248032795
XIII	777464	777864	401	*	7.885913887662849	8.145763316165063	7.713288150027882	0.1871222070084895	0.19621752751734822	0.3865586218361893
XV	1018820	1019220	401	*	5.8845113124330135	5.683257358316556	5.9880469485598455	-0.1877182782400247	0.19630613961674975	0.3865586218361893
X	578882	579282	401	*	7.633452445950868	7.843245876782882	7.498276101711958	0.18835940761807626	0.19684518319729039	0.3865586218361893
VII	595777	596177	401	*	5.553715359921971	5.303692802223423	5.679265756735356	-0.18854990493308402	0.19706086265344866	0.3865586218361893
II	140529	140929	401	*	9.180874990146446	9.35452879424208	9.071372650211693	0.18142951504929788	0.19829279835474198	0.3881476052901332
X	26316	26716	401	*	7.414186491950113	7.237585381676498	7.506173479687898	-0.17830582717165608	0.20120868111725315	0.3930190798893268
XIV	301176	301576	401	*	9.16392929899288	9.297113045571319	9.081913083739067	0.16270139451675888	0.2025315148348615	0.39476481705100125
XIII	253314	253714	401	*	7.821162770653722	7.666433753034375	7.902657384600981	-0.1633414819972925	0.20573271104860316	0.4001566472826954
XV	514603	515003	401	*	9.00048875147962	8.865352826301633	9.072381594494937	-0.1530559050753752	0.20645214949266044	0.4007088133612819
II	126269	126669	401	*	7.223772906654846	7.031832146768417	7.322979780737771	-0.17814292660482695	0.2077086553912102	0.4022988693892913
VI	74694	75094	401	*	8.117920450156621	7.940372569321068	8.210356331646622	-0.17329613111327308	0.2094862026594418	0.40467164632099706
VII	401312	401712	401	*	7.085315548884607	6.892119061826286	7.18510847458309	-0.17471371212348136	0.21003521729872854	0.40467164632099706
XI	20751	21151	401	*	9.905780713583882	10.061338414784274	9.808728944611056	0.1715759592750073	0.21025331189286586	0.40467164632099706
X	294397	294797	401	*	8.298532538685048	8.157683041864125	8.373245475343404	-0.15821659359216272	0.21111118969968914	0.4054745188386514
X	355530	355930	401	*	7.63097091452639	7.473422742816809	7.713831182040722	-0.16801213930263698	0.2130883913166421	0.4082188245496059
V	242137	242537	401	*	8.462270822506293	8.309602793086226	8.542764542778059	-0.1662917844928158	0.21342745066126134	0.4082188245496059
XII	460004	460404	401	*	13.457840272433483	13.139745739503551	13.612383779402135	-0.17602620094741156	0.21422959915090273	0.40890296933367326
XVI	482005	482405	401	*	7.771865809888643	7.609139433841099	7.857224211567804	-0.17125302183773444	0.2166754935643765	0.4119728161314689
XII	-93	307	401	*	8.377458758298287	8.574146209756924	8.251720527134738	0.179611553448288	0.21673352500829451	0.4119728161314689
XIII	349812	350212	401	*	7.896328680156758	7.738239667611225	7.979450489108748	-0.16410713982651878	0.21773313681199932	0.41301955848874095
XVI	829111	829511	401	*	9.756159433737663	9.860315591790496	9.693081439768067	0.13970469103906813	0.21824899480078208	0.41314624530189203
II	336837	337237	401	*	7.361087384128444	7.180558262215715	7.454933933728992	-0.17288583373854002	0.21973557103948593	0.41510621223065103
VIII	293286	293686	401	*	8.049943842995571	7.8921522768209185	8.132921829938432	-0.16546199384854574	0.2207682311895857	0.4162024030623337
VII	650733	651133	401	*	8.242869279108993	8.096271775945926	8.320402539665487	-0.15626381206977905	0.22157190111939076	0.416789572912249
XV	487226	487626	401	*	7.821277546057217	7.697111545539345	7.887708816602762	-0.14580475435155618	0.22198575079021957	0.416789572912249
XV	494252	494652	401	*	9.749807244004609	9.604280364535624	9.826816459360135	-0.1584544685826537	0.2225118969450557	0.4169265686139536
V	342471	342871	401	*	7.889547485443305	7.739922165359322	7.96855966098721	-0.16107881740155555	0.22299564416671375	0.4169837248645867
XIII	195960	196360	401	*	6.250217466813989	6.055454077653488	6.350740622185813	-0.17584866413027606	0.22521222328008153	0.42027433147601423
XVI	425233	425633	401	*	9.2530588538262	9.111962428920064	9.327893293268158	-0.15436353657657575	0.2291484038477831	0.4258093233722534
VII	110479	110879	401	*	7.037945658639572	6.865949496656583	7.127743088382003	-0.16949390680068777	0.229547002686081	0.4258093233722534
XIII	431554	431954	401	*	9.802779280945003	9.939969020990992	9.718099534585635	0.15946190008771094	0.2296855921399866	0.4258093233722534
XII	660102	660502	401	*	8.931695977396155	8.7630209195895	9.019907874002353	-0.16748145510370394	0.23002960186522822	0.4258093233722534
XVI	207479	207879	401	*	7.908307380989666	7.648055926191973	8.038340259119458	-0.17454788605616545	0.23095650011749488	0.4262132852547521
II	662479	662879	401	*	8.030297819839472	7.875634763797307	8.11176043324513	-0.16502425471668736	0.23117437971969707	0.4262132852547521
X	123075	123475	401	*	9.133275459300075	9.004384559773346	9.202066733890724	-0.14671831489454495	0.23356004565210292	0.4297089938810819
XV	167980	168380	401	*	7.41131071276257	7.268809316109368	7.4868358887792175	-0.15434892340680167	0.23400457166785005	0.4297089938810819
X	58916	59316	401	*	6.732014370281285	6.5747133428651745	6.814755074581198	-0.1656290965609512	0.23458645598141428	0.42991940140020146
VI	221559	221959	401	*	8.71120118154125	8.590321647860144	8.775984067483678	-0.1432965801651513	0.23606388384491472	0.4317669446070011
XI	322429	322829	401	*	9.754101707903779	9.873200798134857	9.681353277332246	0.14816123706775092	0.23940384461671327	0.4370070179511433
XII	1071442	1071842	401	*	9.86228955632883	10.025780737148738	9.759811787439963	0.16627718237352498	0.24084933067181888	0.4373071282075854
VI	90571	90971	401	*	8.517687632613491	8.361756353982518	8.599765129890258	-0.15905762917749022	0.24091730660450267	0.4373071282075854
XIII	852117	852517	401	*	7.992834665261679	7.854116789611689	8.066497430596076	-0.15400331042339854	0.2409942543491802	0.4373071282075854
XIV	479124	479524	401	*	7.486547527068129	7.311259204493604	7.577911361683077	-0.16366245665552734	0.24263412240205484	0.4388814443588132
XIV	576117	576517	401	*	8.790414031669194	8.589889239187938	8.893612228624955	-0.16892262860695226	0.24281592954199557	0.4388814443588132
XIII	477741	478141	401	*	7.618054225595662	7.429466171874535	7.715692709736679	-0.1687377263356156	0.2434770066411946	0.4392134237449001
V	474491	474891	401	*	7.664627759534554	7.4006331666804215	7.796289566186321	-0.16908790931300705	0.24402390038467658	0.43933852906830223
IV	62	462	401	*	7.891462941082228	7.63425365400054	8.020167459459692	-0.16883003561282783	0.24488667233513392	0.4400307393521938
IV	930419	930819	401	*	7.409096030848231	7.268355271285978	7.483755452695786	-0.15250478223020744	0.24715535675631864	0.44324157546942133
V	99998	100398	401	*	6.905142868563133	6.760998146340892	6.981474692996496	-0.1505876778143395	0.24951491808735904	0.4455943584156923
X	173154	173554	401	*	8.340695226247345	8.455322943674144	8.270857805234998	0.1453272767628186	0.2498305044495755	0.4455943584156923
V	303416	303816	401	*	7.589146432183119	7.440532292337447	7.667665217835322	-0.15738492321938724	0.24992031406793175	0.4455943584156923
VII	598777	599177	401	*	8.282479650546001	8.11668447470045	8.369312284168702	-0.1593106522577508	0.251996923448542	0.4470173848585596
IV	94125	94525	401	*	7.280372683900182	7.716663592381304	6.955224767585689	0.12545265856185897	0.2520544074421313	0.4470173848585596
IV	635907	636307	401	*	11.077474357294577	11.23049568203781	10.982146747855483	0.16009060365207045	0.2526319745235577	0.4470173848585596
VIII	18045	18445	401	*	8.353209190645526	8.500171245587437	8.261979978090244	0.15638115740367617	0.2526620001374467	0.4470173848585596
IX	370289	370689	401	*	5.836264106618181	5.6795184102682	5.918736042521433	-0.16260143811818575	0.253402622018635	0.44746720202906753
XIII	420351	420751	401	*	7.974288030543647	7.833386065534625	8.049026787156714	-0.1507804356133565	0.2551015449493223	0.44960425546623856
V	191898	192298	401	*	9.169242664956808	9.017696334841686	9.24919075215345	-0.15350775396077637	0.25672116730267874	0.45078133172438967
X	545283	545683	401	*	8.326829389175435	8.118579384345674	8.433589997753222	-0.16532370687588985	0.25674936719954367	0.45078133172438967
IV	599944	600344	401	*	10.512958310749466	10.661235240013621	10.420842186621396	0.15747178363710077	0.2584539773933669	0.4524493920686924
VII	205779	206179	401	*	5.5659056412483485	5.869325216465617	5.358757645758961	0.1560865236669068	0.2586830219871002	0.4524493920686924
XII	125014	125414	401	*	7.896855122993545	7.728992544012806	7.98467831102123	-0.15779299008812134	0.2604551673701609	0.45393745490398396
V	460063	460463	401	*	7.705345570853632	7.473043330184397	7.8230213527363395	-0.16427283258680164	0.2605206262927212	0.45393745490398396
XII	924530	924930	401	*	8.631339699897099	8.48933329360018	8.706621634640841	-0.14923344876851194	0.26118428730808657	0.4542335431444984
XII	921534	921934	401	*	8.887221999452972	8.756163804956145	8.957091930572997	-0.14441891405321244	0.2618995258760015	0.45461804491683283
XVI	520191	520591	401	*	8.967005516582008	8.843937692723964	9.032886604623714	-0.13841192941550043	0.2698988781941405	0.46762140854728673
XIV	62984	63384	401	*	8.844903014644924	8.713055093020127	8.91516538795002	-0.14369932183397785	0.2738523651232594	0.4735792780327042
IV	442282	442682	401	*	5.570547745806679	5.403539069250214	5.6579620582437755	-0.15843667953636373	0.27540071082827794	0.4753633282589413
VI	54984	55384	401	*	7.468187800769933	7.352987819892	7.530108671229484	-0.1399715687037331	0.2798646564091528	0.48216382752138687
XV	754969	755369	401	*	7.323090614560797	7.064332152962433	7.4524720814168335	-0.1550117561204649	0.2815898553670591	0.48350612411961785
XII	504082	504482	401	*	7.958559313634159	7.80374716270363	8.04009425570808	-0.1497246882659719	0.28169487231316864	0.48350612411961785
III	225256	225656	401	*	6.8049431316778195	6.668146459758439	6.877657403453498	-0.1462455318340139	0.2875880065914578	0.4921705017249208
XIII	167390	167790	401	*	7.068286198225244	6.7338200263505685	7.229517870174336	-0.1400161570703187	0.28830601421356433	0.4921705017249208
III	61230	61630	401	*	6.701798759558954	6.491357455714564	6.809564805053942	-0.15509931013638137	0.2883477178584047	0.4921705017249208
XI	92282	92682	401	*	8.794493936845983	8.932112824020514	8.709528125184475	0.14785402768391442	0.28999315431070394	0.49406241104786597
VIII	50808	51208	401	*	6.9974544573736654	6.843760749116989	7.078446551533355	-0.14527064527753716	0.2907833867040833	0.4944930051160012
XII	871369	871769	401	*	7.4218207661640925	7.189298685052157	7.539595100567329	-0.1532033305625425	0.292589178962043	0.4966458388285601
II	36310	36710	401	*	8.288993148876555	8.183652192050138	8.345905427810099	-0.12720609767787794	0.2963940397128475	0.5013400423123106
VII	1084047	1084447	401	*	10.11260423298872	9.941423236623958	10.202012992497686	-0.1505548198954245	0.2964445467585836	0.5013400423123106
XV	511332	511732	401	*	8.86702799975048	8.751713783337763	8.9290066024752	-0.12914808209370593	0.29784826596421293	0.5027897333707815
XV	638801	639201	401	*	9.247956580275199	9.127041815938128	9.312757166685921	-0.1342608517414268	0.29979879497406786	0.5051554787108836
VII	144423	144823	401	*	6.267421482625795	6.123618416822144	6.343585713188198	-0.14559073156029068	0.3005622872294508	0.5053758188970824
VIII	379547	379947	401	*	9.3927023984359	9.257236639293977	9.464758494477232	-0.13965478308581405	0.3010282051691317	0.5053758188970824
XVI	214572	214972	401	*	10.436111156608693	10.552894384811438	10.364872287272464	0.13600469907387394	0.3025402519311965	0.5069891289193093
XV	316300	316700	401	*	7.668929603708496	7.4738180802201155	7.769614843734382	-0.1501506150601329	0.3032389658858999	0.5072360883909598
VIII	375013	375413	401	*	8.113608179756701	7.9396312426801545	8.204348691239177	-0.14837957467601964	0.3051695720722928	0.5087914151869615
II	197393	197793	401	*	7.42489889364702	7.295913204848318	7.493737395361713	-0.1365211560866459	0.3052748491121769	0.5087914151869615
VIII	48250	48650	401	*	8.201838203231935	8.053710665200201	8.280119375522743	-0.14217560626123488	0.30745964529530395	0.5115061006721151
V	268374	268774	401	*	8.134380230927306	8.243520260584903	8.0680951977143	0.13289207405678308	0.3084895439642623	0.512293105500219
IV	591811	592211	401	*	10.297753438714345	10.420379347000974	10.222698394023682	0.13728268958503248	0.3108966780584191	0.5153602591238658
XVI	502592	502992	401	*	10.14992150829416	10.308462356150917	10.050835346381994	0.14623089446769266	0.31262180973604803	0.5172878866136046
II	812943	813343	401	*	5.025076871993427	4.788729647926594	5.144562508472045	-0.14392464393722204	0.31507208640198126	0.5204063186531827
II	89468	89868	401	*	8.265219165770926	8.143622086520171	8.330362430518328	-0.1340704112516287	0.3158768927301147	0.5207841393395903
IV	461297	461697	401	*	7.100253641631363	6.965064616131478	7.172172770694104	-0.13495974025215104	0.3164329716204685	0.5207841393395903
XV	55135	55535	401	*	6.968770458173932	6.8014537146613705	7.0563323241194995	-0.1456540510957537	0.3179845790815131	0.5224032370624858
X	651428	651828	401	*	9.090109706055705	8.984947088025487	9.146930908717875	-0.12191933399679722	0.321012680546966	0.5264379074923506
XII	783527	783927	401	*	10.812640458023793	10.958103104570215	10.722420979405065	0.14172012501677547	0.32200886393775296	0.5271319480831543
XIII	29842	30242	401	*	6.690051215503954	6.581855050692515	6.7484193147948295	-0.1268499076202972	0.3235902629089634	0.528192020605851
XI	369270	369670	401	*	8.360280277301671	8.246711583682595	8.421375977710072	-0.1294080012426269	0.32380467350184783	0.528192020605851
VII	739020	739420	401	*	7.823128453974056	7.707925070280699	7.885051044245247	-0.12337326192241865	0.32461707040111404	0.528580008440752
IV	755189	755589	401	*	7.535158418623125	7.383609430625717	7.615107799450532	-0.1388726852582401	0.3252504464096758	0.5286756372736781
XIV	288961	289361	401	*	6.887068725856954	6.752156575724693	6.958850778481519	-0.13530413252655937	0.32603938878556493	0.5290233468831036
IV	520815	521215	401	*	7.1891698960465735	7.061619414601639	7.257292832375649	-0.1311087745322921	0.3278631018922686	0.5310458692621252
IX	249048	249448	401	*	10.390475193000583	10.523138263840172	10.308804265041116	0.1374414545217119	0.3284496795780261	0.5310609933423269
X	639373	639773	401	*	10.030860434167131	10.108878305725307	9.984308279898874	0.10627323886756106	0.33121542105993484	0.5345933111844562
III	78119	78519	401	*	9.345253029649749	9.512175988770768	9.240412509386468	0.14084783197981499	0.3345085152427627	0.5389629317396527
II	135930	136330	401	*	9.798812347844247	9.900960699315682	9.737021211336497	0.12328934117244908	0.3395391416371624	0.5447299807621186
VIII	562258	562658	401	*	4.594001012920369	4.784037143499386	4.472996650382098	0.13662446015908797	0.33982201324041067	0.5447299807621186
XVI	257001	257401	401	*	8.817293117488308	8.669576061758002	8.895373753688915	-0.13515735770017184	0.33986414017114797	0.5447299807621186
XI	385067	385467	401	*	7.846378235746294	7.707691722112071	7.920025532871909	-0.1322479245890889	0.3417883808228151	0.5468614093165042
VII	920049	920449	401	*	8.58877573641288	8.501432944258864	8.636410009922345	-0.10958695258847162	0.3425133564025908	0.5470699442541381
VII	592627	593027	401	*	10.602888217802095	10.718082966160832	10.532682465147428	0.1282150404178724	0.34526267812025907	0.5505054833113316
IX	332642	333042	401	*	8.973356747630614	8.867503642380404	9.030530482353997	-0.1180331866049575	0.34825188542624624	0.5543109595019836
XVI	431748	432148	401	*	10.464353776730524	10.570564970672423	10.399955606558843	0.1235974794405678	0.3494978656341433	0.5553333961716957
VII	20266	20666	401	*	7.958353647103123	7.657088506257659	8.105909377154573	-0.12141047460952815	0.3516805843095206	0.5578381682151017
VII	281191	281591	401	*	6.862660092017102	6.693074268136799	6.951307335579665	-0.13511571507034018	0.35480133428501237	0.5609270645871042
XII	758972	759372	401	*	9.289530779750505	9.183823041870236	9.34663031753925	-0.11712845076402206	0.3548473386844507	0.5609270645871042
XVI	132218	132618	401	*	8.952948023007918	8.840798542699522	9.013324684730032	-0.12020472746448367	0.35655101512405785	0.5611513430985372
II	373077	373477	401	*	8.187443690445532	8.314648162945685	8.109380206695892	0.12979166842720866	0.3568052864975135	0.5611513430985372
V	33647	34047	401	*	7.092513639856894	6.929237952925707	7.178136268264819	-0.1341715308692844	0.35681906055722207	0.5611513430985372
XV	304596	304996	401	*	9.0952622846157265	9.238297997883585	9.006673439948841	0.13290217430743184	0.35856559538960564	0.5629357470280498
XIV	116171	116571	401	*	7.824202764027807	8.007570748447641	7.707906953914754	0.13292339307337717	0.36079819860121315	0.564634228654823
XIV	442783	443183	401	*	6.274209191574717	6.143973949327855	6.343669827475769	-0.12674274455664938	0.36087492005329996	0.564634228654823
IV	588427	588827	401	*	7.2062466351475	7.041509795691398	7.292571375006169	-0.13277053575710276	0.3629729721961816	0.566080568648818
IV	302837	303237	401	*	7.459488464925667	7.313976050430184	7.536490596048833	-0.12963092960373757	0.3630299298943506	0.566080568648818
X	623037	623437	401	*	8.084464657215367	7.938180763228626	8.161844473412081	-0.13114354228373348	0.36473877340742866	0.5677828621570801
IV	366198	366598	401	*	8.271449499548954	8.169930195338473	8.326406360081737	-0.11704081960756006	0.36620480496193575	0.5691020617651704
III	238416	238816	401	*	7.91162629065134	7.573155833593179	8.074477610685978	-0.1092709190351081	0.36884147176737403	0.5722329747487085
IV	538944	539344	401	*	10.436117415810573	10.566161678614936	10.356180018482753	0.12778661334892089	0.3708921751146296	0.5744457931068337
XI	614829	615229	401	*	9.866058900256508	10.02200804992953	9.768740581323963	0.1303165371195357	0.3719802158059068	0.5751471754136143
XIII	-161	239	401	*	4.359841009850882	4.099559073756891	4.489887177262291	-0.11821474606467743	0.37259534407229794	0.5751471754136143
II	642837	643237	401	*	8.104699814331013	7.9812218253624	8.17078646714969	-0.12399071668481401	0.37664190191938773	0.5796655084294957
II	595579	595979	401	*	8.044354203387474	7.920212059185185	8.110773528683788	-0.1220950312867957	0.3767825804791722	0.5796655084294957
IV	976441	976841	401	*	9.887502728165511	10.001355779685877	9.818168128440929	0.12234990829057255	0.37771677590295705	0.5801326107357604
II	798755	799155	401	*	8.736751178728225	8.591950437682744	8.813404636493518	-0.1262311403055402	0.37929871714134533	0.5808966229459078
XVI	700032	700432	401	*	8.278708174856124	8.171827270689787	8.336406186251425	-0.11255010993375254	0.37947703303314195	0.5808966229459078
XIV	349883	350283	401	*	9.546354720663256	9.449582484612938	9.59887171907517	-0.10889569918151865	0.3801253417576529	0.5809224491977419
XIV	426998	427398	401	*	8.970260103150194	9.111223747848156	8.883059839280646	0.12705925454618638	0.38158729574553013	0.5816599278428196
V	69026	69426	401	*	8.445580923929082	8.343355031693461	8.500899913499383	-0.1116326972365799	0.38187238740985113	0.5816599278428196
IV	330497	330897	401	*	8.106018886516155	7.961419504406253	8.182573645074045	-0.12495359483323193	0.3837748473495361	0.583591503407559
XII	728226	728626	401	*	9.722864153734408	9.635336559741054	9.770594587100371	-0.1050061008988697	0.3855325475792643	0.5852969369190151
X	157302	157702	401	*	8.002976037048231	7.8977625905609115	8.059823199151124	-0.1166276934877432	0.38762942440871034	0.5875108244744869
XV	779523	779923	401	*	9.52513335177895	9.430140009957652	9.576732910766514	-0.10992752480176256	0.38889964947529704	0.5884665748639363
XIV	335778	336178	401	*	9.080518678573563	9.175488905522666	9.023304265060743	0.11294435937552143	0.3895864674813312	0.5885378490686777
IX	141720	142120	401	*	7.278395407313256	7.151320461578246	7.346281015731176	-0.12056101755214539	0.39146760385202883	0.5896475115907238
XIV	355331	355731	401	*	9.757339303629847	9.850117090416427	9.70151536319616	0.11108085919751357	0.3916028582412307	0.5896475115907238
VII	766132	766532	401	*	9.385207023941895	9.529243268810609	9.295946486927425	0.12463768774784378	0.3922521754110415	0.5896601329708467
XV	218667	219067	401	*	7.892536764414291	7.771590318545029	7.95735326759985	-0.11631508114759274	0.3941162043023893	0.591495771546816
IV	889085	889485	401	*	7.541518259178012	7.361297202865702	7.635219236684178	-0.12359525421201915	0.39665588788126793	0.5943378124605317
III	90776	91176	401	*	7.627023030997852	7.212115212564577	7.819619475617747	-0.0856682500992454	0.4031367133379797	0.6030663028795793
III	122595	122995	401	*	10.085967394335688	10.220044418425328	10.003358316985205	0.12067733940005027	0.40579044545928483	0.6060506652963344
V	467838	468238	401	*	9.001139999206298	9.101694287792395	8.940368450719305	0.11286756660470605	0.406780944064668	0.6065453298857286
X	204730	205130	401	*	6.674707942570425	6.544662881883794	6.744073941948059	-0.1202511712397071	0.4083953052579726	0.607967121096011
IV	680097	680497	401	*	7.760258203307228	7.603437892728813	7.842766259835259	-0.11977122001393889	0.4119300232365481	0.612238483647212
II	408627	409027	401	*	8.748659211471713	8.820075713448796	8.706204239181405	0.09715777107857698	0.4130661558243999	0.6129368763845935
X	-163	237	401	*	2.2029018607691144	2.4955185386085232	2.0044887660373756	0.08767644779964927	0.4154108733307005	0.6144408209235763
II	476978	477378	401	*	8.92460308153319	9.00994913362378	8.873466863172585	0.10415175360166753	0.4154154245809396	0.6144408209235763
II	466245	466645	401	*	9.326412404626085	9.404761830801569	9.27965366604276	0.09705867055538464	0.4222051763826595	0.6234811593451792
VIII	98344	98744	401	*	8.852236122927277	8.72164017747215	8.9218761975673	-0.1145185525696039	0.423062026835192	0.6237452959749626
X	119741	120141	401	*	8.709103216156322	8.634431583753766	8.750099240637837	-0.08862850906832062	0.4245452919496478	0.6243143120692014
XII	723333	723733	401	*	8.637655523706783	8.558826062311526	8.680839582365568	-0.09705341158459245	0.42480517321230443	0.6243143120692014
X	348732	349132	401	*	7.681268460207377	7.560025942214009	7.746233684395193	-0.11220363323792253	0.4290188066370831	0.6295012792761028
I	141606	142006	401	*	8.039866039925249	8.194040963823094	7.943754876479226	0.11460918589704823	0.4307096413364658	0.6309759076903638
VII	433259	433659	401	*	8.667219637485896	8.561559219433065	8.724295020333248	-0.10593588896102006	0.43415064924333435	0.634314358073993
XIV	392444	392844	401	*	6.759106596686493	6.654709590031045	6.815536614109738	-0.1120172172278092	0.43436744085501694	0.634314358073993
X	391848	392248	401	*	9.520636268219977	9.434261739305594	9.567766409023498	-0.09715305398125507	0.4353691576398634	0.6347696117728595
XIII	408227	408627	401	*	10.603888597221149	10.698723643815207	10.546760016731636	0.10544309420219512	0.4370571634153013	0.635358537688888
XIII	510749	511149	401	*	9.78359526273001	9.865077186655045	9.734880924652433	0.09902960743442439	0.43747316484704335	0.635358537688888
XIII	282919	283319	401	*	9.28491987077335	9.155083058605516	9.354182221869138	-0.111863477185032	0.4381331355424064	0.635358537688888
XIII	608194	608594	401	*	6.303719227397096	6.134306557165759	6.39228373463669	-0.11005951960438408	0.4385355124265694	0.635358537688888
XIII	754243	754643	401	*	8.632264930823279	8.549546782352648	8.677486703821632	-0.09718970444513915	0.4412817356065568	0.6383320703742645
X	337596	337996	401	*	8.337177058374946	8.225801103559428	8.397161367506243	-0.10843207611008444	0.44249454704584823	0.6390816064084464
XIII	119234	119634	401	*	7.133755631542878	6.964621198020823	7.222187160902314	-0.10992585636797197	0.4441546459782145	0.6395941314718497
XII	828172	828572	401	*	8.612717844567296	8.516991570575957	8.664695610618368	-0.10189529779466272	0.44423983696794783	0.6395941314718497
