seqnames	start	end	width	strand	Conc	Conc_SPS	Conc_WT	Fold	p.value	FDR
VI	191419	191819	401	*	6.062837209733581	5.979698657035617	6.215989443149486	-4.592577492281137e-4	0.4546028749348756	0.9624133737366715
XIV	374727	375127	401	*	6.158316066847402	6.067137478594596	6.325017287849353	-4.458792251554531e-4	0.45468796553948004	0.9624133737366715
V	284548	284948	401	*	8.143430915590544	8.206728440627703	8.007841037835659	5.618977013180401e-4	0.4554104180222561	0.9624133737366715
III	178213	178613	401	*	7.18497825585331	7.102742489016348	7.336596399042681	-4.767646935778232e-4	0.4557645222001951	0.9624133737366715
XIII	608194	608594	401	*	6.266479472277722	6.134306557165759	6.499247981487786	-2.8940419729698186e-4	0.4567955039298273	0.9624133737366715
IX	-164	236	401	*	3.373521338728818	3.5141966556496054	3.042834684616015	2.2865256058714895e-4	0.4594694344965358	0.9624133737366715
V	280847	281247	401	*	8.229106580885116	8.292940881663293	8.092283710968596	5.280515392380495e-4	0.46020005718560203	0.9624133737366715
XIV	405683	406083	401	*	8.051849369087384	7.996008886052244	8.157436753729893	-6.579625987974096e-4	0.4618861012618178	0.9624133737366715
XII	789851	790251	401	*	7.0473437010771995	6.9793490331636	7.1744141174433524	-5.575467929914982e-4	0.4642732891408979	0.9624133737366715
VII	433259	433659	401	*	8.500077088904506	8.561559219433065	8.368646056323474	5.301223070114611e-4	0.4645329208393734	0.9624133737366715
V	462035	462435	401	*	8.14404941289322	8.198319207176596	8.028972592116073	6.114843556209742e-4	0.46711039430944773	0.9624133737366715
XIV	725999	726399	401	*	5.67375479790227	5.581686814616471	5.8419424251839684	-4.197464140553415e-4	0.4702049909628483	0.9624133737366715
V	6083	6483	401	*	7.603172831216839	7.658339167513988	7.486077561469508	5.817253785461068e-4	0.4706482649750354	0.9624133737366715
IV	802592	802992	401	*	5.825206774295128	5.7461746486453915	5.971360027844084	-4.590638516248672e-4	0.470912858509389	0.9624133737366715
XV	877717	878117	401	*	8.499802186216032	8.583574381702686	8.31608099386793	3.743007225699944e-4	0.4743570223296995	0.9624133737366715
XVI	246263	246663	401	*	4.995633669029455	4.878908954915833	5.204078300204807	-3.403274615762904e-4	0.4744490072951679	0.9624133737366715
IV	884287	884687	401	*	6.434083584214597	6.356304826850355	6.578089833415452	-4.77039389122086e-4	0.4764670517877912	0.9624133737366715
II	193555	193955	401	*	9.05432458797948	9.005614283384835	9.14707269839028	-7.04353427139893e-4	0.47652473719936217	0.9624133737366715
IX	249048	249448	401	*	10.453916341815118	10.523138263840172	10.304633527372685	4.6095476975655685e-4	0.47656682446305654	0.9624133737366715
XII	500345	500745	401	*	7.102209448394106	7.00918031716109	7.2720006513126485	-3.925037384045421e-4	0.47663918583808385	0.9624133737366715
III	90776	91176	401	*	7.011761833364988	7.212115212564577	6.5013879743745004	1.4128300817304638e-4	0.476889028994863	0.9624133737366715
VI	269842	270242	401	*	7.022781545653692	7.163877118829996	6.690928949369435	2.1118602495661878e-4	0.4773166813374337	0.9624133737366715
XVI	339418	339818	401	*	9.07274732740894	9.119169171656381	8.975166870840813	6.873964032831352e-4	0.477322857332117	0.9624133737366715
IX	232485	232885	401	*	7.504939571282233	7.4349242990925815	7.635533341815346	-4.963017653515496e-4	0.4774490069860321	0.9624133737366715
VII	592627	593027	401	*	10.655927595198888	10.718082966160832	10.522956260225639	5.117567558989844e-4	0.4785841989829244	0.9624133737366715
II	798755	799155	401	*	8.51734503797686	8.591950437682744	8.35545626300277	4.159522998502542e-4	0.4796191912104854	0.9624133737366715
XII	370582	370982	401	*	10.06408345583389	10.124924161506094	9.93411773934383	5.17217046940548e-4	0.47986114090768045	0.9624133737366715
VI	221559	221959	401	*	8.541717738007994	8.590321647860144	8.439303325740427	6.498581869085089e-4	0.4806110912878532	0.9624133737366715
XI	322429	322829	401	*	9.821484581152744	9.873200798134857	9.71213454524136	6.032403177312446e-4	0.48248840857611724	0.9624133737366715
XI	389960	390360	401	*	6.587539718136803	6.477682053086173	6.784953532593025	-3.055998987500055e-4	0.48271190575763206	0.9624133737366715
VII	951251	951651	401	*	7.662750147768825	7.595588785726275	7.788363566964429	-4.961553608967928e-4	0.4839108609977025	0.9624133737366715
V	13224	13624	401	*	5.71459759950361	5.61656508267657	5.892690638396568	-3.751916348712944e-4	0.483981915701034	0.9624133737366715
XIV	288961	289361	401	*	6.826102086109755	6.752156575724693	6.963510482170186	-4.8668564654554366e-4	0.4842199793881262	0.9624133737366715
XIII	279838	280238	401	*	5.921490801170108	5.820151649258719	6.1050285759140195	-3.2138587791079255e-4	0.48546670285987453	0.9624133737366715
XI	226094	226494	401	*	6.946794941410402	6.866599344458674	7.094936686176948	-4.672856058391044e-4	0.48711862788580723	0.9624133737366715
VII	595777	596177	401	*	5.403756073680531	5.303692802223423	5.5851968837241985	-3.3149167168509687e-4	0.4875869104625131	0.9624133737366715
XII	489379	489779	401	*	9.737572402300374	9.792301850266	9.621461239876982	5.523435758346925e-4	0.4882673702604854	0.9624133737366715
VIII	98344	98744	401	*	8.65130039925484	8.72164017747215	8.49941291509834	4.1338437828097424e-4	0.4921952171670532	0.9624133737366715
X	646740	647140	401	*	8.548476727254254	8.61330279725358	8.409371744149723	4.4833161280811914e-4	0.4928265961336852	0.9624133737366715
XI	315489	315889	401	*	6.5974329485007885	6.387606272319015	6.943076617047729	-1.6697730466807133e-4	0.4934016093856961	0.9624133737366715
XI	20751	21151	401	*	10.000141549070234	10.061338414784274	9.869362459727185	4.779627985451346e-4	0.4990646169680961	0.9624133737366715
XVI	880146	880546	401	*	5.860192249702055	5.76628361506339	6.031448318429808	-3.425742004571585e-4	0.4992520073242613	0.9624133737366715
IV	1429082	1429482	401	*	9.586201234384845	9.635999174796659	9.481131692115026	5.79604679102207e-4	0.5007033823127822	0.9624133737366715
XV	742182	742582	401	*	6.806853731084739	6.516886670937065	7.254865045691959	-1.22323567490597e-4	0.5014202725562023	0.9624133737366715
XII	366080	366480	401	*	5.972614861931267	5.900667865533085	6.106564384551097	-4.387453647002885e-4	0.5026984114644504	0.9624133737366715
XI	385067	385467	401	*	7.780385549106659	7.707691722112071	7.9156291599075574	-4.4896764236257837e-4	0.5052457930585568	0.9624133737366715
X	204730	205130	401	*	6.627122120475544	6.544662881883794	6.779120247186636	-3.5628321306758207e-4	0.506666701493971	0.9624133737366715
IV	543871	544271	401	*	8.367788305848407	8.43483749034098	8.22354893790355	4.130594585847434e-4	0.5068040758136347	0.9624133737366715
II	336837	337237	401	*	7.254859461490138	7.180558262215715	7.392882086724337	-4.2839305852332714e-4	0.5069480500928506	0.9624133737366715
V	551136	551536	401	*	6.680534859501344	6.620140365648671	6.79423042043873	-4.895142984416069e-4	0.5070067772472986	0.9624133737366715
X	337596	337996	401	*	8.300215745179202	8.225801103559428	8.438434183992024	-4.2284767992775604e-4	0.507607623588902	0.9624133737366715
XI	68552	68952	401	*	9.925980230786157	9.999396398695875	9.766889716139021	3.7623699864154403e-4	0.508194225372891	0.9624133737366715
XIV	273803	274203	401	*	9.242545665211084	9.293024004416685	9.135959966948688	5.544523061282308e-4	0.5083489992467896	0.9624133737366715
XVI	188573	188973	401	*	7.166002959815786	7.1050156952108	7.280748699292971	-4.981352106615055e-4	0.5105119235311596	0.9624133737366715
VII	384135	384535	401	*	9.754629099927339	9.82464850585412	9.603488789043407	3.883063549811887e-4	0.5112971190361213	0.9624133737366715
IV	212671	213071	401	*	7.133680616832563	7.054093843406355	7.28078236193567	-3.6675304710211457e-4	0.5130385508084523	0.9624133737366715
VIII	341539	341939	401	*	8.09172316819797	7.947592721572508	8.342867462483987	-2.1530372315894437e-4	0.5131765371954496	0.9624133737366715
XI	630389	630789	401	*	8.90613348812941	8.980372135240914	8.745108506412926	3.5861816650417265e-4	0.5142223106242396	0.9624133737366715
VII	779578	779978	401	*	8.011865267908721	7.931230754352241	8.16075603853433	-3.678888110552113e-4	0.5144010067482417	0.9624133737366715
III	133347	133747	401	*	8.689377555585384	8.606806465723858	8.841565810595174	-3.60959321406541e-4	0.5148156580356449	0.9624133737366715
XI	171311	171711	401	*	7.9554299436823595	7.8923981322595775	8.073788737713233	-4.852790267665708e-4	0.5155324012074178	0.9624133737366715
IV	1055902	1056302	401	*	7.665786847597337	7.72487932261094	7.539804077349949	4.3736615522511674e-4	0.5168109366283129	0.9624133737366715
XV	882065	882465	401	*	10.314503657194878	10.360718372475066	10.217380836213673	5.771981831212081e-4	0.5175540698976351	0.9624133737366715
XVI	132218	132618	401	*	8.789193875491396	8.840798542699522	8.680093258923677	5.126453921937029e-4	0.519528634791767	0.9624133737366715
XV	908671	909071	401	*	9.794315246121629	9.854926607141401	9.664872941742425	4.314712107690107e-4	0.5200885408914522	0.9624133737366715
II	381298	381698	401	*	9.641822038772952	9.576050610467494	9.76500006619543	-4.3682519126932596e-4	0.5207215523480812	0.9624133737366715
VII	700560	700960	401	*	8.545693128366468	8.487986884718985	8.654611010455007	-4.912444669238075e-4	0.5209394085315224	0.9624133737366715
II	392336	392736	401	*	8.682458428559256	8.737664056893559	8.565274604503657	4.6183571740452696e-4	0.5223465983889028	0.9624133737366715
IX	141720	142120	401	*	7.224228477883588	7.151320461578246	7.359842892617489	-4.143835319206741e-4	0.5224132085921391	0.9624133737366715
XIII	756461	756861	401	*	8.825013133145978	8.88907195392522	8.687674084216379	3.932083801064106e-4	0.523225653095937	0.9624133737366715
XIV	187761	188161	401	*	6.400312123663157	6.320907916908528	6.547101774418661	-4.030008696692669e-4	0.5233734007280542	0.9624133737366715
IV	217185	217585	401	*	6.602373894935745	6.533768603607239	6.730510491512099	-4.1875601153547e-4	0.5244584996537625	0.9624133737366715
IV	1359508	1359908	401	*	7.2841029084273075	7.215777617304823	7.411750763925451	-4.0980391719650004e-4	0.5245008787475747	0.9624133737366715
II	415307	415707	401	*	9.097035298500218	9.145001253945102	8.996036587310634	5.415435100779582e-4	0.5257355209233465	0.9624133737366715
IV	569770	570170	401	*	6.264247995926076	6.189690780371993	6.402712473030134	-3.864882260663245e-4	0.5259171598827505	0.9624133737366715
X	609022	609422	401	*	8.54557593092829	8.498248934371558	8.635812433238087	-5.749014355378614e-4	0.5262205209151811	0.9624133737366715
XV	218667	219067	401	*	7.8348951339571755	7.771590318545029	7.953735300658025	-4.518462378479218e-4	0.526740818114022	0.9624133737366715
XIII	924035	924435	401	*	9.404193453841573	9.51801405391724	9.145457371597267	2.1410215448161078e-4	0.5275374396277184	0.9624133737366715
XV	1084087	1084487	401	*	2.0363784096151165	2.203619254802439	1.6293635450677495	1.2103844818298705e-4	0.5281484666557505	0.9624133737366715
IV	106740	107140	401	*	5.679237957649477	5.6016909102791574	5.822846735781928	-3.681661546951091e-4	0.5288999446797973	0.9624133737366715
IV	1266856	1267256	401	*	6.69437670519123	6.631782045912286	6.811964168754626	-4.44810000882021e-4	0.5312153423883008	0.9624133737366715
IV	155977	156377	401	*	7.497478839416354	7.428789252839029	7.625762522574854	-4.135683195730315e-4	0.5316387445229964	0.9624133737366715
IX	254280	254680	401	*	9.885019491979241	9.933553417823287	9.782760481469873	5.0750737298536e-4	0.5325389236159128	0.9624133737366715
XIV	335778	336178	401	*	9.1249000353287	9.175488905522666	9.018067818986351	4.898956406757327e-4	0.5330734936473793	0.9624133737366715
IV	909397	909797	401	*	6.8197844930208795	6.7532783772561285	6.944250617830787	-4.2912034309086964e-4	0.5341749074518098	0.9624133737366715
VIII	175006	175406	401	*	8.503549261323323	8.449246370868234	8.60638290868605	-4.919494542359376e-4	0.5358600723961855	0.9624133737366715
XIII	420351	420751	401	*	7.890467901830486	7.833386065534625	7.998272513466107	-4.769092416353209e-4	0.5361359275961861	0.9624133737366715
XIII	915075	915475	401	*	8.820643329687588	8.936830854938492	8.555760485143226	1.9924511968242412e-4	0.537237054737673	0.9624133737366715
VI	182964	183364	401	*	9.754130094177635	9.803553339303331	9.649894513513688	4.8674317374763324e-4	0.5373232358185083	0.9624133737366715
VII	319591	319991	401	*	6.819095097001552	6.743317885135941	6.95966220220402	-3.69286423615872e-4	0.5385614791878983	0.9624133737366715
VIII	466809	467209	401	*	6.33340137405008	6.25147468964337	6.484493702282585	-3.236311385808462e-4	0.5387345655889287	0.9624133737366715
X	585356	585756	401	*	5.476757764494562	5.402136704370539	5.615332395999519	-3.407706714405677e-4	0.5388676356491684	0.9624133737366715
XIII	119234	119634	401	*	7.068051618558952	6.964621198020823	7.255015909148407	-2.510498277557626e-4	0.5404321530782148	0.9624133737366715
XV	836613	837013	401	*	8.719174581405287	8.783271087812517	8.581748865973502	3.604914112648322e-4	0.5414660846396452	0.9624133737366715
X	578882	579282	401	*	7.924839896300243	7.843245876782882	8.075365950624393	-3.183639580029831e-4	0.542635375417724	0.9624133737366715
XII	198019	198419	401	*	6.526894679556163	6.448497154751944	6.67196150217143	-3.559959683985059e-4	0.54351432234807	0.9624133737366715
XIV	62984	63384	401	*	8.663400191627401	8.713055093020127	8.558649094637113	4.7545024903254804e-4	0.543773154182623	0.9624133737366715
IX	102266	102666	401	*	6.654487551879864	6.57187601351432	6.8067445527291275	-3.2496271179351663e-4	0.545317754991371	0.9624133737366715
XII	818632	819032	401	*	7.57720243755948	7.530809236818575	7.665739649949525	-5.249076204167213e-4	0.5457279641280042	0.9624133737366715
IV	386827	387227	401	*	7.18240042291562	7.11085097841315	7.31566033096597	-3.6927616781735065e-4	0.54707143073496	0.9624133737366715
VIII	236040	236440	401	*	9.378232773636153	9.438802441303993	9.248885592811007	3.7238429165258345e-4	0.5472710742133	0.9624133737366715
XII	416847	417247	401	*	7.8801396237584695	7.957198140175687	7.71245413937247	2.881182516007037e-4	0.5473656716001505	0.9624133737366715
XVI	834237	834637	401	*	7.610763465564116	7.745620051160509	7.296089508970178	1.5952446029827427e-4	0.5473727532913983	0.9624133737366715
VIII	151014	151414	401	*	8.174052317292155	8.124694566468149	8.267973639525867	-4.900322582460873e-4	0.5501431866149515	0.9624133737366715
II	405865	406265	401	*	6.558145764880537	6.497498032995384	6.67229011970239	-4.0939071721365005e-4	0.5502636108503671	0.9624133737366715
IV	130517	130917	401	*	7.413723071908693	7.461168602216548	7.313877758600026	4.797322912579923e-4	0.5502724716377884	0.9624133737366715
XV	1091069	1091469	401	*	5.322088162698052	5.399633108521282	5.153249299660102	2.7009848236653693e-4	0.5509045066398026	0.9624133737366715
XIII	-161	239	401	*	4.2371827451899104	4.099559073756891	4.478375667747124	-1.8679803696510587e-4	0.5520740620964955	0.9624133737366715
XII	65282	65682	401	*	8.589082076010019	8.657530611463097	8.441597370635812	3.1867294395643286e-4	0.5528088045801829	0.9624133737366715
VI	224892	225292	401	*	10.40305994828312	10.452299493047356	10.299232975529279	4.5620268109384713e-4	0.5528865389931057	0.9624133737366715
IV	366198	366598	401	*	8.22181937910357	8.169930195338473	8.320313643231307	-4.8120028237897625e-4	0.5530543795525646	0.9624133737366715
XIII	556976	557376	401	*	9.328519158783449	9.370015588418841	9.241764258858419	5.530852360410253e-4	0.5546503877151203	0.9624133737366715
XVI	455072	455472	401	*	9.827477023748914	9.882331026410855	9.711085395976834	4.045533136279677e-4	0.5548432752144044	0.9624133737366715
XIII	209041	209441	401	*	6.691046065673823	6.627096268648824	6.811022493412564	-3.9331874509229616e-4	0.5567485336178877	0.9624133737366715
VII	1022293	1022693	401	*	5.907230071258978	5.849164142085991	6.016788636824887	-3.7868803981247034e-4	0.5589212361061011	0.9624133737366715
I	-47	353	401	*	9.726875333923006	9.808431233514483	9.548475793846336	2.592487654976069e-4	0.5613074324970513	0.9624133737366715
VII	598777	599177	401	*	8.06285750013368	8.11668447470045	7.948776128020941	3.8771810671294637e-4	0.5632738931977704	0.9624133737366715
IX	439514	439914	401	*	9.174628262412039	9.288224679097588	8.916472494201178	1.7815348411011423e-4	0.5647068156511478	0.9624133737366715
VI	95620	96020	401	*	9.980970407013887	10.049566052364092	9.833143920688116	3.046256804475797e-4	0.5648257669364674	0.9624133737366715
XII	645690	646090	401	*	9.30120618175084	9.345647231404264	9.207993525336393	4.7434873093687595e-4	0.5654314859722762	0.9624133737366715
VII	677642	678042	401	*	7.019561770086595	7.074355075970587	6.903306825784487	3.714858783764604e-4	0.5663322689169465	0.9624133737366715
VII	323927	324327	401	*	8.822128283497795	8.772790767520517	8.916012961368459	-4.551367553367067e-4	0.5665529035305793	0.9624133737366715
XIII	379157	379557	401	*	7.296901123187954	7.243626018953117	7.397889490042492	-4.281993770552016e-4	0.5675257269498073	0.9624133737366715
X	360687	361087	401	*	9.324615036484904	9.273736770768238	9.42128581383848	-4.433501939736603e-4	0.568070691291908	0.9624133737366715
XII	921534	921934	401	*	8.712774536533317	8.756163804956145	8.6218733436777	4.671463087906937e-4	0.56812087174346	0.9624133737366715
XIII	124225	124625	401	*	7.857046512101419	7.802051212658117	7.961121236824443	-3.939933240521164e-4	0.5685823502355065	0.9624133737366715
V	242137	242537	401	*	8.361208563837977	8.309602793086226	8.4591919709022	-4.29463729404793e-4	0.5692562369377618	0.9624133737366715
XV	577980	578380	401	*	8.327917850221192	8.277031837933762	8.424602614412269	-4.4057322454270944e-4	0.5697652431911303	0.9624133737366715
XI	369270	369670	401	*	8.294743909611453	8.246711583682595	8.38626189292016	-4.4699220203056335e-4	0.570971075435166	0.9624133737366715
XIII	343730	344130	401	*	8.26310140376009	8.332125184758498	8.114279568884415	2.96006197382123e-4	0.5711714152828506	0.9624133737366715
XIII	852117	852517	401	*	7.806997090342697	7.854116789611689	7.7078732229450635	4.389567841869984e-4	0.5738147048630724	0.963076208562556
IV	1156310	1156710	401	*	8.716383878712522	8.656345442579482	8.829448056924367	-3.7718707631390205e-4	0.5739952383177842	0.963076208562556
V	545069	545469	401	*	7.551032951805261	7.600653765642867	7.4463577283179125	4.2378779810528283e-4	0.5757987593796164	0.963076208562556
VII	423026	423426	401	*	7.37589402521277	7.319294490784605	7.482837810940814	-3.7611247980971014e-4	0.576974829356734	0.963076208562556
XI	381957	382357	401	*	9.606346931988158	9.657401664034106	9.498475029603778	3.853855857657189e-4	0.5783459389764345	0.963076208562556
II	378672	379072	401	*	7.152221811156958	7.1066942115167615	7.239181058161336	-4.426503881151284e-4	0.5791881775928658	0.963076208562556
XII	329315	329715	401	*	7.8383742452675715	7.785332616478653	7.9389429192554655	-4.07727112582224e-4	0.5806700950122303	0.963076208562556
VIII	122176	122576	401	*	9.120926041454808	9.165683644594258	9.027016650241059	4.298737702181614e-4	0.5820638960071053	0.963076208562556
IV	1459648	1460048	401	*	9.906943632647309	9.971044009958256	9.769509014786484	2.9811604492857824e-4	0.5823454879900383	0.963076208562556
XIV	116171	116571	401	*	7.929162741305751	8.007570748447641	7.758274231881322	2.456591064672652e-4	0.5835905190628916	0.963076208562556
III	243	643	401	*	9.009799987402873	9.087706037611392	8.84010405687268	2.4095763933521425e-4	0.5843715172337429	0.963076208562556
X	745329	745729	401	*	8.727045706037291	8.823379862078005	8.512626133296378	1.9174580503635073e-4	0.58465735056299994	0.963076208562556
VII	190789	191189	401	*	7.956999279399759	8.035819985848423	7.7851292044079985	2.3405768877891815e-4	0.5851734788983357	0.963076208562556
IX	257138	257538	401	*	8.642913611185334	8.601344955564311	8.722621592380156	-4.8719139146469225e-4	0.5864878415002001	0.9635157396074715
X	26316	26716	401	*	7.294764773250076	7.237585381676498	7.4027434068722	-3.6061397845575405e-4	0.5892129759620013	0.9636124749902445
XI	140845	141245	401	*	6.242124558523764	6.182973480405217	6.3536133381194775	-3.5084778345542374e-4	0.5898046775176222	0.9636124749902445
XV	770156	770556	401	*	9.633685035037558	9.673107018228036	9.55145438284272	4.8092351057495446e-4	0.590334739320515	0.9636124749902445
XVI	822086	822486	401	*	8.57008918205214	8.626589596997327	8.449982839290623	3.1560698411910057e-4	0.5935729252455719	0.9636124749902445
V	349525	349925	401	*	7.909069605651208	7.848493676788453	8.023086731794328	-3.3508035171553124e-4	0.5937804502488399	0.9636124749902445
X	521641	522041	401	*	7.910759758949279	7.98830718899904	7.7419150021659515	2.2319393478661262e-4	0.5954821617194875	0.9636124749902445
IV	465049	465449	401	*	8.744120871041053	8.696833232111922	8.834285814251981	-4.2049202377016006e-4	0.5973755707996133	0.9636124749902445
XIV	663807	664207	401	*	8.896650389937328	8.950678957714116	8.782115963920079	3.1920247248965546e-4	0.6005728145403573	0.9636124749902445
I	190018	190418	401	*	10.37471361639785	10.435214840956212	10.245522569251786	2.859714544529194e-4	0.6014628798589303	0.9636124749902445
IV	680097	680497	401	*	7.674757664423666	7.603437892728813	7.807618932922011	-2.5993823427966856e-4	0.6021182735090764	0.9636124749902445
XV	288317	288717	401	*	6.084547005704095	6.0300140087012455	6.187793281754722	-3.3635976831986834e-4	0.6030690806119148	0.9636124749902445
III	227762	228162	401	*	7.288946076589789	7.240164651178809	7.38182313463792	-3.676235798005303e-4	0.6043769825944854	0.9636124749902445
IX	267998	268398	401	*	9.4028776435587	9.472277481871476	9.253180723337705	2.415698860700945e-4	0.6044539519207037	0.9636124749902445
XII	253280	253680	401	*	8.50148658288587	8.457656171088065	8.58534413097106	-4.344143351939213e-4	0.6046477441364575	0.9636124749902445
II	476978	477378	401	*	8.971174353719283	9.00994913362378	8.890350988137618	4.302656725453924e-4	0.6050420767938434	0.9636124749902445
XIV	217304	217704	401	*	8.066000996442476	8.100945994521094	7.993464347232607	4.781676639605569e-4	0.6056899886278265	0.9636124749902445
XV	438497	438897	401	*	5.978419066949484	5.922511968076386	6.084125571652261	-3.190044921522892e-4	0.6070357029610194	0.9636124749902445
XIII	67964	68364	401	*	5.885439062606714	5.832425335306113	5.985957568476815	-3.490757839684264e-4	0.6077826494426992	0.9636124749902445
XVI	856818	857218	401	*	8.248161137911682	8.288949107496885	8.162953676121843	3.806221614597674e-4	0.6106116139429256	0.9636124749902445
XI	589903	590303	401	*	6.587442533070621	6.5248874856042205	6.704960071875693	-3.0234356976112115e-4	0.612223655146045	0.9636124749902445
II	554692	555092	401	*	9.325455891565289	9.195439024158745	9.554869656305213	-1.4289868174181738e-4	0.612278741705389	0.9636124749902445
VII	484371	484771	401	*	7.3865437989134	7.311618768215457	7.525642704726909	-2.510976450442206e-4	0.612353504327122	0.9636124749902445
IV	221861	222261	401	*	7.224600416285515	7.176393212408048	7.3164358545511305	-3.4229719706400545e-4	0.6178442161015358	0.9636124749902445
XII	605169	605569	401	*	7.158582445141569	7.105168238247873	7.25982077108614	-3.341015307744255e-4	0.6198611273426322	0.9636124749902445
V	123138	123538	401	*	9.392392950176001	9.434863989200283	9.303505320862367	3.652280321155489e-4	0.6211328668070044	0.9636124749902445
II	628468	628868	401	*	9.352183417642852	9.387604409446675	9.278620614505458	4.366345662538163e-4	0.6220345014174582	0.9636124749902445
XVI	425233	425633	401	*	9.074652325174815	9.111962428920064	8.997006385720077	4.0533985452542433e-4	0.622878945242715	0.9636124749902445
II	373077	373477	401	*	8.365803698721027	8.314648162945685	8.462974970466448	-3.1756320767798785e-4	0.6230984383370834	0.9636124749902445
IV	644966	645366	401	*	6.8152745866788225	6.762311010449655	6.91570291186473	-3.047218034871971e-4	0.6237824175412282	0.9636124749902445
VII	23225	23625	401	*	7.478713037124966	7.427240747752072	7.5764557441450435	-2.9986670084184715e-4	0.6253149641673277	0.9636124749902445
IV	442282	442682	401	*	5.4643527786854795	5.403539069250214	5.578791164050294	-2.664169247145839e-4	0.6253512638104404	0.9636124749902445
II	227012	227412	401	*	6.871226010952325	6.819933109122435	6.96864513937302	-3.303160170687832e-4	0.6256091659933557	0.9636124749902445
XII	656803	657203	401	*	6.175234913039324	6.122020352480779	6.276114465501095	-2.979624241862503e-4	0.6275515076846736	0.9636124749902445
XI	458378	458778	401	*	5.7716227239144064	5.717111248985312	5.87483041422231	-3.1962326897977183e-4	0.6277487565612478	0.9636124749902445
XVI	678849	679249	401	*	9.8761036772369	9.915361383569765	9.79423042043873	3.803718993778875e-4	0.6280591464484282	0.9636124749902445
IX	197496	197896	401	*	7.519118141176891	7.478727159984574	7.596658164321328	-4.0334773989604257e-4	0.6288229812659415	0.9636124749902445
X	115766	116166	401	*	6.638512530686562	6.596024501540492	6.719909480076788	-3.7294731545654223e-4	0.6318837468642582	0.9636124749902445
III	316023	316423	401	*	8.310377344830389	8.39281033617285	8.12987510202133	1.7063593414019885e-4	0.6352268008723454	0.9636124749902445
IV	330497	330897	401	*	7.913440076666162	7.961419504406253	7.812411489580245	2.7869323340958793e-4	0.6369499633417693	0.9636124749902445
IV	765246	765646	401	*	7.562740492664683	7.511344684693891	7.660345256604028	-3.031268049053344e-4	0.6392223327519384	0.9636124749902445
VII	397931	398331	401	*	9.628497485499862	9.675221594664915	9.530248819164774	2.962531959080638e-4	0.6405477225997774	0.9636124749902445
VII	20266	20666	401	*	7.561835293871124	7.657088506257659	7.350093738646796	1.3958495964145086e-4	0.6410837859741481	0.9636124749902445
XVI	930256	930656	401	*	7.893153215334855	8.017793029252923	7.606020092766868	1.0470892592850316e-4	0.6412695951102008	0.9636124749902445
II	167976	168376	401	*	8.90980592527608	8.873352224598879	8.980061203655216	-3.8851702734842393e-4	0.6457597399280297	0.9636124749902445
II	5700	6100	401	*	9.334406128483343	9.401118310405662	9.190946768920462	1.9876664657078708e-4	0.6476180974614318	0.9636124749902445
XI	127020	127420	401	*	7.072521878989434	7.0313154683540064	7.151563545654675	-3.346724735199388e-4	0.6478411351434622	0.9636124749902445
V	362284	362684	401	*	8.240179838539731	8.204131288778271	8.309682284162344	-3.8866134924245884e-4	0.6481104122073059	0.9636124749902445
I	141606	142006	401	*	8.131503829694685	8.194040963823094	7.99765801027403	2.051190009097128e-4	0.6484628033901063	0.9636124749902445
VII	856704	857104	401	*	10.12289202250975	10.153387830820979	10.059895626147739	4.435142691996041e-4	0.6488985210432052	0.9636124749902445
XV	427360	427760	401	*	7.903432900411369	7.940724535219963	7.825826961722266	3.471606643268097e-4	0.6500494856783942	0.9636124749902445
II	642837	643237	401	*	8.028098089530392	7.9812218253624	8.117514751546883	-2.9642869844802343e-4	0.6505597055402885	0.9636124749902445
II	350740	351140	401	*	7.95878145846108	8.006778943204205	7.857712827113194	2.6734178174810753e-4	0.650913602104056	0.9636124749902445
VII	67173	67573	401	*	7.120672324724676	7.064950026309831	7.226048338109061	-2.609069579144466e-4	0.6523328948138845	0.9636124749902445
II	116818	117218	401	*	8.034828381200029	8.0812252113272791	7.937303202610666	2.7117091360571077e-4	0.6540690500516557	0.9636124749902445
XVI	860422	860822	401	*	9.084828781937356	9.134055003365873	8.981031437987113	2.6744247766439524e-4	0.6542327929433799	0.9636124749902445
XII	758972	759372	401	*	9.150022229828162	9.183823041870236	9.079947869301305	3.7614642707480196e-4	0.6573547582065535	0.9636124749902445
IX	387162	387562	401	*	6.526808831417103	6.469858114157444	6.634379497429495	-2.2072749986887306e-4	0.6588316790136592	0.9636124749902445
VII	739020	739420	401	*	7.745128356526214	7.707925070280699	7.816774888720622	-3.8232775487386645e-4	0.6595901265624831	0.9636124749902445
XV	2	402	401	*	9.11224591842014	9.19712132442643	8.92586535955274	1.4287852599005165e-4	0.6598046860866922	0.9636124749902445
XVI	98628	99028	401	*	7.2121292196269815	7.3268812854047	6.950978504029429	1.0117622288064582e-4	0.6606842349794573	0.9636124749902445
VIII	455619	456019	401	*	7.1085624767149	7.062399657659775	7.196679971008516	-3.1078670037759383e-4	0.6608902835724464	0.9636124749902445
VII	271759	272159	401	*	10.72845126238593	10.771165527248364	10.639030667163539	2.86756069614618e-4	0.6619146352745877	0.9636124749902445
VII	401312	401712	401	*	6.853563208109512	6.892119061826286	6.773215424960371	2.863106834544805e-4	0.6656504468771309	0.9636124749902445
II	341551	341951	401	*	8.714512814063303	8.68022678224291	8.780733182827491	-3.75946132615252e-4	0.6667471338876504	0.9636124749902445
