seqnames	start	end	width	strand	Conc	Conc_NQ	Conc_Q	Fold	p.value	FDR
XIV	559248	559648	401	*	9.264239424538687	9.054337155031575	9.55781434288247	-0.4182460066600405	0.051373096939265145	0.10981930142813927
IV	1164858	1165258	401	*	8.11698149061802	7.916480082074322	8.399425138673926	-0.4057556236608245	0.05176596982531464	0.11039248986844205
XIII	756445	756845	401	*	8.544422949129354	8.12023718786	9.05494739092291	-0.5578714477871853	0.0541605536997634	0.11522137025069859
IV	1015996	1016396	401	*	8.742758810513177	8.513274897002931	9.059020515713252	-0.4387977352173824	0.05453018546080092	0.11572953029450556
VII	581588	581988	401	*	8.342318912198266	8.14868210629031	8.616533412487438	-0.3938188274521031	0.05468319632281777	0.11577662379352564
XIII	250298	250698	401	*	7.867492110800683	7.287378772525636	8.501448337790661	-0.5721539845714184	0.05520275926008612	0.11636572402065745
XI	308616	309016	401	*	8.217971033819769	8.013571037291415	8.5050501178622	-0.4064027159019105	0.05522441139963404	0.11636572402065745
I	20822	21222	401	*	7.2464139324896495	7.071411885511295	7.497847714706774	-0.3602332725118308	0.05667291053358613	0.11913426561098273
IX	102273	102673	401	*	7.313014045279188	7.443797777539628	7.064653921746887	0.335570696219351	0.057819804697815835	0.12125717335916356
VII	739013	739413	401	*	8.011014985496852	7.86273580210262	8.228605354851636	-0.3305988344330143	0.058120837502716245	0.12160033378227868
XI	431455	431855	401	*	8.353046216442834	8.157958737680776	8.629006939989791	-0.39359007455152895	0.05884871497219364	0.1228328130905457
IV	1450815	1451215	401	*	6.844019646390314	6.985531402704987	6.5721277328800785	0.355195398781473	0.059053598945848045	0.1229704354519424
I	68348	68748	401	*	9.654097755684779	9.423458842949847	9.971677027188615	-0.43635849048415143	0.06027118210661228	0.12504577224333105
XII	723334	723734	401	*	8.856281896287497	8.671901095807073	9.119262802848128	-0.37994326675593015	0.06033281892418346	0.12504577224333105
IV	1150567	1150967	401	*	6.91418506275435	7.073924925208921	6.600989764530772	0.39205230227910415	0.060617727787513266	0.12534273152324588
IV	132829	133229	401	*	9.109095227527009	8.841107893061471	9.468096583859833	-0.46973105604339566	0.060825028857855214	0.12547820638508592
II	392327	392727	401	*	8.984558112088848	8.792257744563264	9.257160466964752	-0.3908653626168387	0.06157924737056706	0.1267386835417485
X	119772	120172	401	*	8.996199770693211	8.780676287160421	9.296355515570873	-0.4190676755043604	0.06185002361778278	0.127000628542315
XII	805070	805470	401	*	6.612593532070169	6.756600453870421	6.335147612927124	0.36957544147329036	0.06281774515840872	0.12863017829647996
V	280846	281246	401	*	8.779412583561765	8.595115832375374	9.042290749630311	-0.3785846106966094	0.06293431322302354	0.12863017829647996
V	386802	387202	401	*	6.806853547069644	6.956009710369502	6.517847141971298	0.3678574626449511	0.06317940801687685	0.1288335854722028
II	202906	203306	401	*	7.958716563502776	7.79792972861998	8.192324350154689	-0.3428427322007886	0.06359978301366949	0.12939266199332758
XIII	349806	350206	401	*	8.052336776183257	7.884845974699074	8.29440073703332	-0.35296146471201234	0.06422738458637166	0.13036980586912594
II	235949	236349	401	*	7.54870105224028	7.402086746952008	7.7641353231824715	-0.3169123636312548	0.06688499976487036	0.13545360364281525
XII	1028394	1028794	401	*	9.055633719499358	8.859576241569238	9.332759907548189	-0.39275524292508424	0.06789153707409727	0.13700313123569619
VIII	293315	293715	401	*	8.456426420224611	8.276264289794213	8.714234015960255	-0.37263852158685495	0.06795974532482556	0.13700313123569619
XVI	810437	810837	401	*	6.278856700718943	6.409875344708344	6.029987247321901	0.3456883251701713	0.06849292518886377	0.13776417907305552
IV	1175676	1176076	401	*	6.603752221756425	6.734355379086576	6.3557834378234235	0.329947267957332	0.06877843646334496	0.1380247534468487
XV	1039283	1039683	401	*	9.298291549981329	9.06643821301331	9.617253744846609	-0.43157871210056165	0.06913840543071798	0.13836027172942572
I	220097	220497	401	*	4.0028027872257566	4.273325353117819	3.3951397441514897	0.5208461873375171	0.06925830550975773	0.13836027172942572
VII	544353	544753	401	*	7.057044668619024	6.8676729657870155	7.326102621309038	-0.3789558516629693	0.06982522344115154	0.13917865483202502
VII	310557	310957	401	*	6.8984173477253945	7.0347961649153525	6.637854214287762	0.34859194187049464	0.07011543778503596	0.13944306166237488
V	342444	342844	401	*	8.184215243899885	8.029249381882382	8.410408020506415	-0.33409554327043434	0.07091327660021852	0.14071356455424527
XIII	768139	768539	401	*	6.6712350421448745	6.820051741768854	6.382994896249179	0.37016669575690875	0.07136462614258537	0.14119626843882147
VIII	382776	383176	401	*	8.360736349021101	8.230163943505302	8.555098821100078	-0.295726103894718	0.07147562515321132	0.14119626843882147
IV	562667	563067	401	*	9.158759865519446	8.955995328874323	9.443897719376785	-0.39889786320946585	0.07164403738088203	0.14121374851242896
X	294374	294774	401	*	8.591569645681842	8.452797145283819	8.796771047146134	-0.31194071003682916	0.0720983029619964	0.1417246094786373
II	426758	427158	401	*	8.166595239766444	8.038372613583276	8.357825249878127	-0.28961629426059987	0.07223702098037231	0.1417246094786373
III	127630	128030	401	*	7.962871026861757	7.7544504170342075	8.254702047670138	-0.4029032876671175	0.07238364235519103	0.1417246094786373
XVI	769107	769507	401	*	6.0781016141361	6.233158087203837	5.775682103688306	0.37682112611563867	0.07353215856181748	0.1436555415611666
XIV	330882	331282	401	*	8.449562394589293	8.292640200151864	8.678254828682553	-0.33664084333124594	0.0740439419946055	0.14405020454939668
I	141641	142041	401	*	8.401511325741588	8.19397057291878	8.69230491684977	-0.4029957416966776	0.07405970968358813	0.14405020454939668
XII	388451	388851	401	*	9.008143992176436	8.819929545191078	9.27579698893624	-0.37928252367491255	0.07451581607692366	0.14461951146508212
XVI	860450	860850	401	*	9.512388717472803	9.320441777343756	9.784564181597448	-0.3841672488582223	0.07650954480140268	0.14816399813838374
VII	472387	472787	401	*	7.658651556038778	7.5157478177474815	7.869259837813685	-0.31279480491237877	0.07686267407544706	0.1485228527440407
III	295317	295717	401	*	8.385309519701883	8.215517271344611	8.630256059002088	-0.3545890965324945	0.07773609041548529	0.14988331158541282
VII	323935	324335	401	*	9.304006271741072	9.085981792114051	9.60707214650038	-0.4114601030236986	0.07870948263505402	0.1514302002870061
V	15990	16390	401	*	7.589236995001349	7.251328750519165	8.020079575609802	-0.4873486592744189	0.0835004606308583	0.16029914893342645
VIII	375197	375597	401	*	8.184526759371458	8.03220669247703	8.407326615695622	-0.3265789874459098	0.08425362643994269	0.16139493376482528
XVI	207508	207908	401	*	7.996460749448429	7.820482138531993	8.249104712621493	-0.35599524500382296	0.08514098598420367	0.16274248940825106
VIII	512074	512474	401	*	8.22462376551176	8.078243096454143	8.43975500881997	-0.3144560898251404	0.08578982600080542	0.16362930174722587
VII	914792	915192	401	*	7.570611670169716	7.379485613619558	7.8417947303617614	-0.38011235331249904	0.08604345205752872	0.1637601184320708
XVI	572173	572573	401	*	8.74126607073898	8.53624353303692	9.029082824830738	-0.39361752000682476	0.08652526402328292	0.16432373103134204
IV	755181	755581	401	*	7.407168822360665	7.264844298145873	7.6170211923961855	-0.3066015422077987	0.08704749665084512	0.1649615300556701
X	703107	703507	401	*	8.781946367410523	8.633400319878024	8.999881808311764	-0.3197432951314153	0.08745802188117856	0.16538536189069022
XII	125007	125407	401	*	8.198731489165	8.047653331050473	8.419933835934138	-0.32310761176212177	0.09020242282522054	0.17002736583990752
IV	1166363	1166763	401	*	7.73679993456782	7.591276325794417	7.9508185994185885	-0.3171267835433268	0.09029701914661754	0.17002736583990752
XI	369254	369654	401	*	8.927123104245174	8.752019000283255	9.17868344373053	-0.35546074633029956	0.09109410684843873	0.17116408611649317
XII	924522	924922	401	*	8.830722379761081	8.669552129896376	9.064816195602079	-0.3375957527271237	0.09202301808104309	0.1725431589019558
XV	316307	316707	401	*	7.711716927525208	7.570722370346003	7.919830953919587	-0.30142174440288955	0.09323417969866495	0.17444450112752322
VII	756533	756933	401	*	6.56028675977277	6.693005733705756	6.307722841270226	0.33788545173179496	0.09353941599100594	0.17464637795789084
X	75455	75855	401	*	8.720670138664975	8.566689980604213	8.945600525600165	-0.3249807372176866	0.09541466151224258	0.17777257987017828
XI	327714	328114	401	*	7.970284648341611	7.774932642110202	8.246563375614558	-0.3773313147884956	0.09576548190775655	0.1779543722131044
IV	811702	812102	401	*	8.445493830019744	8.31584663100411	8.638624341096495	-0.28740066194923114	0.09591439044706304	0.1779543722131044
IV	1266871	1267271	401	*	7.3631537787437535	7.475338646828757	7.15430410357536	0.28641308040858315	0.09674038554413293	0.17911138327731724
V	270208	270608	401	*	8.384829041935076	8.238838271374554	8.599454333357004	-0.3133146466767801	0.10026263644984412	0.18524516337810448
II	697439	697839	401	*	7.2685567114193805	7.3903028815004	7.039594331729164	0.30991757355128935	0.10214218688997871	0.18815426234178126
IV	307875	308275	401	*	8.763294218213632	8.610857927950216	8.986243415824722	-0.3215696409030943	0.10226237309197377	0.18815426234178126
II	452067	452467	401	*	8.3426774325169	8.166448457159357	8.59563135794146	-0.35251118669862613	0.10355925043092325	0.19005950666383412
VII	205980	206380	401	*	6.740344697001142	6.985004635140714	6.2091418621797	0.4680221319538738	0.1037273917724654	0.19005950666383412
V	69014	69414	401	*	8.92701428811824	8.755336944802735	9.174314224400518	-0.3474740756043673	0.10489443326687913	0.19180077157270253
XV	577968	578368	401	*	8.793258477645445	8.636743415784201	9.021431343596097	-0.3265529626985053	0.10590692989314866	0.19325285145450838
XIII	872619	873019	401	*	8.265945751715426	8.120160614072809	8.480304076943867	-0.3107966429942449	0.10644624154326232	0.19349883530103665
IV	147707	148107	401	*	8.317252966584364	8.141936378699143	8.569076735564103	-0.3495240672886225	0.10661017520532454	0.19349883530103665
XV	377773	378173	401	*	8.02983093483858	7.899413241811126	8.223987527348553	-0.2883536254346666	0.10669766285526087	0.19349883530103665
XVI	378464	378864	401	*	8.646404027380244	8.490637626448368	8.8736206070387	-0.32484974856699955	0.10750299775922888	0.19429932205776984
XVI	6682	7082	401	*	3.8789204508817057	3.506775341887145	4.342485657604733	-0.46920862010785774	0.10757815571560139	0.19429932205776984
X	157308	157708	401	*	8.299996828234793	8.141722636743165	8.530412241727948	-0.3278729026682986	0.10869502967211382	0.1959167031768243
IV	543814	544214	401	*	8.972103054490123	8.753996689188472	9.275264026117778	-0.39526208680203423	0.10921313574735146	0.19621346301935394
V	362290	362690	401	*	8.325838051464673	8.181190610085803	8.538717762459267	-0.30775835537099044	0.10945430451838503	0.19621346301935394
XI	247760	248160	401	*	8.348988385534708	8.227951652795475	8.530564580819519	-0.27225930291896494	0.10952480308650943	0.19621346301935394
IV	98089	98489	401	*	7.040902178187615	7.160515132699305	6.816463096950991	0.3015867958224971	0.11123993932268159	0.19888352787994587
XIII	253320	253720	401	*	8.184485063547324	8.041523930966347	8.395168210490676	-0.3052902125880294	0.11147927873520394	0.19890960016261186
XII	522213	522613	401	*	8.420258422391425	8.28141565916006	8.6255520817386	-0.2997406104603375	0.11321644911404284	0.20160273131977446
XV	638799	639199	401	*	9.128729496560712	8.972890022516463	9.356039464404205	-0.3238113247559792	0.11608064715758185	0.20628789705714845
V	132659	133059	401	*	7.6613132649516835	7.452497926872867	7.953609257775757	-0.38149553923964974	0.118027819781728	0.2093278968072731
IV	1345292	1345692	401	*	8.755873410694356	8.616754061653209	8.961530137212234	-0.2984567132573961	0.12114118650917519	0.21441990012124007
XVI	560101	560501	401	*	6.817358341513237	6.650394388376955	7.058760962132479	-0.3296972261974655	0.1229281562541938	0.21714853949094115
XII	444949	445349	401	*	8.001452278123034	7.6905750798325325	8.405353578237019	-0.43855027682207043	0.1237918541263645	0.2182386272944872
IX	165924	166324	401	*	7.501039528491778	7.64697941459849	7.2192696244785015	0.34747752178949054	0.12454058681451631	0.2191221060255406
VII	528540	528940	401	*	8.946445523797212	8.789145677921654	9.175619605028944	-0.32235196201940297	0.12898093783895498	0.2259143239826628
VII	185575	185975	401	*	6.957811090384027	7.073951024769846	6.740691842355498	0.28840360789849884	0.12899932552922605	0.2259143239826628
XV	505157	505557	401	*	8.800933204672596	8.649266014604587	9.022893635288026	-0.31395319844150993	0.1293846264329473	0.2259143239826628
XIII	751294	751694	401	*	8.028871238153506	7.8639803329912885	8.267666312691647	-0.3273262713417922	0.12942210424769496	0.2259143239826628
XI	317050	317450	401	*	7.884697685301679	7.751091371924138	8.08308707894411	-0.2836178377437337	0.13285947249207936	0.23145793928246108
VIII	341543	341943	401	*	7.996828215840212	7.808519162283479	8.264596162536895	-0.3545930649720307	0.13529304373742734	0.2350177397786443
V	435541	435941	401	*	7.997172582456511	7.861542979838767	8.198236576626105	-0.2892110824088535	0.13543395173684586	0.2350177397786443
VII	534789	535189	401	*	6.873431755991664	6.981356970438472	6.673410715782145	0.27798197520634094	0.13641766528041765	0.23626151423320868
XII	493325	493725	401	*	8.44540477700919	8.251757042929578	8.719632446375885	-0.3590812171007449	0.13823940350869673	0.23894896895546214
XII	796353	796753	401	*	7.994361569865993	7.854373424891614	8.201157696659193	-0.29463522815362897	0.13904074483009496	0.2398656124261872
XI	581023	581423	401	*	8.81593633765858	8.651297552399907	9.054413710115654	-0.3279723285428404	0.14005721644278457	0.24114909834993065
XIII	271598	271998	401	*	8.510880331780266	8.368623464504346	8.720644359502929	-0.29749902807818135	0.14475750012286615	0.24875803419172143
VIII	466842	467242	401	*	6.7020357520788485	6.816468128185091	6.4884954036727125	0.28156124621081025	0.15009201946134243	0.25741613128194496
XVI	700036	700436	401	*	8.447963204547456	8.306609696685143	8.656546764544302	-0.29496028133234775	0.15037755917826615	0.25741613128194496
XII	390511	390911	401	*	8.131819459646174	8.286294549237496	7.830729600538376	0.3519733519733868	0.15091806850774206	0.25784264600260953
IX	258343	258743	401	*	7.340893800498254	7.215592018615235	7.528213416988805	-0.2616017847302677	0.15720716923097888	0.26805115025165444
VI	74700	75100	401	*	8.366552776747033	8.235092883570106	8.562095256235297	-0.28061698449431527	0.1574989809388252	0.26805115025165444
IV	1251673	1252073	401	*	8.871301260563378	8.740702943041457	9.065698209331488	-0.2793954625896187	0.15840721459681248	0.26907943362414405
VII	115428	115828	401	*	7.294210234824774	7.395318106947045	7.108154022636971	0.24866247611774073	0.1591245261360315	0.269552581433268
XV	253741	254141	401	*	8.864122910090368	8.71747891533291	9.079595680386161	-0.3006639264111815	0.15929491535547927	0.269552581433268
XV	487229	487629	401	*	8.167885727975653	8.008243609057825	8.400040691181808	-0.31655874026024006	0.16146408341291232	0.2727017439321133
II	89479	89879	401	*	8.377470907114468	8.242869194933714	8.5771772139651	-0.28245598697402674	0.1620063941672487	0.27309649302479067
II	336842	337242	401	*	7.705142643699173	7.59438478985941	7.872711566617724	-0.24788993121184044	0.16280617097571204	0.2739229302538121
XIII	225440	225840	401	*	8.502191951774934	8.377988367008479	8.688036514213346	-0.26743221742398454	0.1649363547664475	0.2769804060119659
XVI	287019	287419	401	*	6.985158796496744	7.091976179478642	6.787420794044194	0.26657030758178113	0.16710679518355734	0.28009377601789437
IX	387761	388161	401	*	6.66712724365853	6.768917478529884	6.479682291990677	0.26289873544270626	0.16832429178103112	0.28160113086240557
XII	29412	29812	401	*	8.813861396837854	8.646245419612162	9.05608240777253	-0.3207102234597754	0.17101149715228964	0.28555693392410625
XV	579677	580077	401	*	7.515032390494663	7.410535613749503	7.6739524916630275	-0.23681035604116418	0.17212317151128007	0.2868719525188001
IV	239782	240182	401	*	8.367741742576888	8.244161389243976	8.552748034324257	-0.2657436943559025	0.17482530114150488	0.29069580978033227
IX	122127	122527	401	*	7.061882054725411	6.9475439108869335	7.234356721553994	-0.24870461558583856	0.17507442555131877	0.29069580978033227
XIII	797911	798311	401	*	8.407318983270997	8.300228140047084	8.569833282365364	-0.23762056801382106	0.17597416554144685	0.29164257772318436
XI	393411	393811	401	*	7.227778535658405	7.1174126952796595	7.394808562358541	-0.23879378466035067	0.1766270410962357	0.2921774418133993
X	150486	150886	401	*	7.881958990158849	7.771889377119218	8.048581565919136	-0.24137406986031665	0.1772127230265635	0.2925993654449789
XV	232005	232405	401	*	9.171642461518166	9.018162885193396	9.395931000351197	-0.30395461259119155	0.17931067525594682	0.295512006706728
IV	491053	491453	401	*	8.227820813744605	8.110824529788887	8.40391909357809	-0.25347215324667205	0.18128394820070926	0.29820872520005143
XIV	776653	777053	401	*	6.991891793692672	7.091909884157899	6.808049369241538	0.2505987036592194	0.18318463885835248	0.3007762623184452
XV	673712	674112	401	*	7.180668035856054	7.069135216357906	7.349301272481216	-0.23608592966331593	0.18425225605445827	0.30187962775466254
VII	84238	84638	401	*	6.952324115797758	7.046577070892533	6.780109290048385	0.23919243929733064	0.18453884589296318	0.30187962775466254
XIII	91654	92054	401	*	8.841832995370135	8.703556985820113	9.04638218837162	-0.28403290663300584	0.18603300082437055	0.3037623721947748
XIII	279838	280238	401	*	6.83218657585063	6.948939977142178	6.613778344687226	0.2715532670976128	0.1865126732994784	0.303984743775393
XII	921528	921928	401	*	9.117074121439988	8.988845328021736	9.308312368612231	-0.27036943477380726	0.18836239929828227	0.3062020738448345
X	90181	90581	401	*	8.666570070924985	8.553988237234266	8.836641832194948	-0.24604751872563724	0.18856511892139524	0.3062020738448345
V	349513	349913	401	*	8.229686820629745	8.131920648817763	8.379208959797456	-0.2237997550490046	0.19124990692919083	0.3096280871978537
XV	866666	867066	401	*	8.641583084003445	8.518684699277527	8.825671127415214	-0.2615748966393301	0.19137464824545306	0.3096280871978537
VIII	148744	149144	401	*	8.239036378487572	8.120493710820744	8.417235468368336	-0.25366443747407585	0.1932298450669385	0.3120591475989791
XIII	504807	505207	401	*	7.0318224414440325	6.902199320696361	7.224920866439907	-0.2676742835914255	0.19360487687242706	0.3120952933189398
II	812935	813335	401	*	5.175260009234024	4.948800495871503	5.488060900135497	-0.35000375558779684	0.1959856514068179	0.31535872999097064
XIII	223886	224286	401	*	8.186054646296862	8.063543279750597	8.36962112914493	-0.25765481711438254	0.20531070177355118	0.32976401283047696
XI	340574	340974	401	*	7.626055329497218	7.708078215698675	7.478051006046669	0.21060103153503548	0.20994766963490408	0.3366008833820473
VII	974421	974821	401	*	8.159866313488752	8.030980336364967	8.351981834973031	-0.26615722537883113	0.21099323647656382	0.3376654869471229
II	60791	61191	401	*	7.433552232088675	7.547048986411061	7.221967319334801	0.2734774864674055	0.21150082164668838	0.3378668360240419
XII	588929	589329	401	*	6.8112796564296785	6.909692390581048	6.630689149765716	0.24188060387246876	0.21257986971685242	0.338978711170116
IV	769081	769481	401	*	8.988405561520539	8.88083685972773	9.151580276580365	-0.23589519175594137	0.21332424244484352	0.3395538751145441
XIII	420383	420783	401	*	8.230661502398737	8.117699100039259	8.401254528985685	-0.2433982569102908	0.21545523926918514	0.34233013779753835
XIV	442774	443174	401	*	6.885104849689237	6.764171033253626	7.066541962058783	-0.24956952551156814	0.21664880905867304	0.3435748837624677
V	305886	306286	401	*	8.371613485911165	8.26176721086527	8.537928736180444	-0.23897207353387884	0.21701509607143438	0.3435748837624677
II	-79	321	401	*	6.575642581541388	6.420872599079463	6.801584652052025	-0.293081092777145	0.21938673991723445	0.3467094014763437
VIII	388705	389105	401	*	7.27314688799616	7.17429440920603	7.42419296491952	-0.2206580549732188	0.22638924720174516	0.3571381172433948
V	18794	19194	401	*	7.811098193317453	7.721726707547871	7.948750035622743	-0.2013317340573157	0.22946205504241715	0.36134149237106616
XVI	901552	901952	401	*	8.415879197319388	8.320491798059429	8.562054594774205	-0.21224725284674179	0.23238373771436963	0.36529237633608724
IX	174873	175273	401	*	7.745118984725916	7.610829642827865	7.944412252726372	-0.26842047185282397	0.23646796156976763	0.3710529059865536
IX	141718	142118	401	*	7.60828238251946	7.5181658926913055	7.74699444200877	-0.2081233431227763	0.236886883482941	0.3710529059865536
IX	382704	383104	401	*	7.048770046409443	6.930066224309538	7.227187764235488	-0.24931996425295572	0.23794508543549758	0.3720519445413699
XIV	283617	284017	401	*	6.547069932786346	6.646229038087712	6.364968888238867	0.24115742403570006	0.2387950624236653	0.37233986426654736
VII	726529	726929	401	*	8.703023356494056	8.588199253481958	8.876161668955405	-0.24251396495700706	0.2389706699473434	0.37233986426654736
VII	23234	23634	401	*	8.201814675404071	8.074846571502064	8.391367413229066	-0.25686718389770596	0.24087180107816908	0.3746424322569062
XIV	392426	392826	401	*	7.404885980811705	7.31878609535181	7.537866244847321	-0.19631359368595183	0.24248042259107028	0.3764827613913986
VII	989894	990294	401	*	7.535088924281695	7.646289290440803	7.328286871827742	0.2582788664880155	0.24722364871654381	0.3831750072051511
V	225379	225779	401	*	8.139625560218255	8.002419844634208	8.342767007770123	-0.2682589805817168	0.2478432525199298	0.38346377356667466
X	633093	633493	401	*	7.736452860685816	7.631051330018646	7.89662829128509	-0.2214354152210954	0.2491032659309396	0.3847406463331266
VIII	-149	251	401	*	7.390473354998633	7.247493063278025	7.601181491614867	-0.2718541184328881	0.2501422010790386	0.3856722089807477
XVI	731877	732277	401	*	7.9677152101871735	8.057360898741392	7.8046927920640234	0.22015143583344854	0.25250656947492306	0.38751076642988
XVI	404181	404581	401	*	7.846773458523928	7.756170402366487	7.986177236197798	-0.2012604442340906	0.2525202013463282	0.38751076642988
V	396303	396703	401	*	8.557951751819907	8.456374833143812	8.712807745071162	-0.22126361817994725	0.25278739034980097	0.38751076642988
V	131166	131566	401	*	7.776995042138561	7.641063208033506	7.978457811445601	-0.2655743233316393	0.25308612767962785	0.38751076642988
IV	1075186	1075586	401	*	7.2011256853062555	7.277963339332428	7.06320374949876	0.1934198345712459	0.25382419418265406	0.38757082923595093
IX	316296	316696	401	*	8.489186579164862	8.384078316715907	8.648955311355104	-0.22681138422092695	0.25431705161014684	0.38757082923595093
IV	644963	645363	401	*	7.364115677501266	7.265646958690665	7.514623707423301	-0.2169011219606219	0.25443915456055083	0.38757082923595093
X	268455	268855	401	*	8.03324534725005	7.929208444491467	8.191526660674231	-0.21969685727634358	0.25534384569929103	0.3881148575475066
XIII	29834	30234	401	*	7.381335603676889	7.294248952545604	7.515727599087943	-0.1995333787572031	0.2556734033335552	0.3881148575475066
V	6084	6484	401	*	8.080361764811766	7.964190137853897	8.25533754835666	-0.2411145607980683	0.2565075217394575	0.38856979087495136
V	174607	175007	401	*	7.213092068005153	7.1003309394385665	7.383409450255547	-0.2433720101334256	0.25685121769700175	0.38856979087495136
III	163493	163893	401	*	8.534060414312483	8.435862194777553	8.684188986670671	-0.21488018500520933	0.2615276322333837	0.39496920567669724
V	287073	287473	401	*	7.492905599360766	7.379384468224093	7.664263327376748	-0.2379018346764068	0.2662799534935251	0.40113148752839417
XVI	264619	265019	401	*	6.313802020417838	6.407448261929622	6.142802745080233	0.22052067198139977	0.26651447984937376	0.40113148752839417
VII	823402	823802	401	*	7.6364304179102325	7.73043157173769	7.464720262283104	0.2266582691156826	0.2676872693935752	0.40221262039611894
XIII	675252	675652	401	*	9.05013701401122	8.931210013663355	9.228857408521836	-0.24335604465729357	0.2685768902879457	0.4028653354319185
IV	926856	927256	401	*	7.845287685626053	7.749059102835555	7.992648079086915	-0.20761836474047315	0.27182586240514783	0.4070488802513635
IV	992733	993133	401	*	8.156441084993716	8.064021150171955	8.29842281095886	-0.20442396553662248	0.2743502769028946	0.4101351267889556
IX	68255	68655	401	*	8.647304136450915	8.545209140159013	8.802882671284284	-0.21917474521383967	0.27551717356505895	0.41118498921598173
XV	675378	675778	401	*	5.909061795544822	6.016541011477969	5.709960521961127	0.242226293165958	0.2788687938605227	0.4148766266621188
IV	930531	930931	401	*	8.07335810914326	8.16711287031601	7.9021415274352	0.22745242457995324	0.2789283535185996	0.4148766266621188
XV	733556	733956	401	*	7.826841247879178	7.897403701987544	7.700979794406657	0.17792696579201986	0.2819677890642766	0.41869378074141744
I	32853	33253	401	*	8.022246817896352	8.192280564667314	7.684954243191765	0.30492744856578685	0.2857835480057441	0.42364897819946995
XV	383038	383438	401	*	7.514913320301278	7.726049812621322	7.075303080841793	0.3124150929249743	0.2873631422580824	0.4252782289270952
VII	319607	320007	401	*	7.473585191945594	7.376718893374058	7.621842843295241	-0.20970965198929292	0.28843799794391123	0.4261563074797353
VIII	540714	541114	401	*	3.703171687541117	3.905302846271567	3.2868625373797467	0.3109014231804281	0.28901691372042115	0.42629994773762125
XVI	227761	228161	401	*	8.668547101525363	8.58227323517004	8.8017764444602	-0.19216895383072874	0.29359840518735464	0.43233708584161207
XVI	406238	406638	401	*	7.2637164121768745	7.346222622618134	7.1147668371017785	0.20381434046435049	0.2971229218234124	0.4368003086606643
II	544477	544877	401	*	7.30714032426741	7.376110583311202	7.1843147037097665	0.17538680198294793	0.2982733679984598	0.4377643958186351
XIV	289352	289752	401	*	6.943106289866617	7.037101566982403	6.771407909419381	0.22623253154268458	0.29880482171189465	0.43781832320368674
V	264277	264677	401	*	9.07573511937487	8.941395443834757	9.275094956238258	-0.253059860996821	0.3008135277048387	0.440033011601293
XV	1084090	1084490	401	*	3.9632110804823375	3.7524024210762343	4.257850890326906	-0.2947608954749099	0.3038503447994093	0.4437418401773552
II	405832	406232	401	*	7.1011916855308295	7.015013834349343	7.234283577842861	-0.1891883382856222	0.30622398319840255	0.44622781860519606
XIV	568024	568424	401	*	7.713269736391968	7.607839232170529	7.873485336219288	-0.21751459559674097	0.30656103244289173	0.44622781860519606
X	578813	579213	401	*	7.169030258427113	7.070350845655182	7.319833732357488	-0.20905424840961945	0.3082514963929342	0.4479516819503231
XIV	310127	310527	401	*	7.862728112407775	7.781227432211827	7.989097349031236	-0.18034542643405724	0.3105538516347144	0.45055763720774133
XIII	262794	263194	401	*	7.310879121700296	7.522251810615665	6.870650659083513	0.29598086585288436	0.31231752773700167	0.4517493649960563
VII	878432	878832	401	*	8.455247286559622	8.342781845588076	8.625159559511697	-0.22807134793782594	0.3123961710481203	0.4517493649960563
VII	110459	110859	401	*	7.3914155138048825	7.308295188104164	7.520118737971539	-0.1877388213090549	0.3135156921923848	0.4526286910118443
III	137041	137441	401	*	8.184375621873492	8.09286637754364	8.32506616118215	-0.19698389562978963	0.3173804787713039	0.45746209073713995
XVI	195486	195886	401	*	7.290594262774992	7.439550751979476	7.002038645986855	0.278689036111915	0.31959085383097513	0.45989903356164713
V	53287	53687	401	*	8.345159229904132	8.261929571589024	8.474019777391481	-0.18501549489546298	0.32116362255413644	0.4614120226630045
XV	1091069	1091469	401	*	5.415193228464241	5.132666311269603	5.7897231853484	-0.2900569606308755	0.3219421565687874	0.46178088908164805
VII	876240	876640	401	*	6.831829292525562	6.924922275219916	6.661937133916749	0.2116258949257074	0.32440540909209575	0.4645611440881954
IX	197496	197896	401	*	7.882119617843716	7.798805293379795	8.011101975056333	-0.18482219459899318	0.3261467703572324	0.4663003097999203
XII	459971	460371	401	*	14.22619117848228	14.365276089186285	13.959671607674567	0.26818007592396786	0.3282413877215808	0.4685381098929016
X	623043	623443	401	*	8.30249587730827	8.38575888295484	8.152064332925878	0.1983587245912458	0.3310721281761389	0.47181776720754093
IV	512154	512554	401	*	7.207073858503273	7.378043731738961	6.867561152077531	0.2820755495746036	0.3321427201957259	0.4725824877382917
XIII	67963	68363	401	*	6.8880446509847335	6.951603853298892	6.775463984765395	0.16486497132789843	0.33915966506654793	0.48179181955681366
IV	117246	117646	401	*	7.337723841258991	7.402952727106856	7.221993747765746	0.16124685880244793	0.3405444060428534	0.4829836528011623
XVI	856831	857231	401	*	8.67488511519138	8.567414879519559	8.837923789511017	-0.2165670854319783	0.34186746911624954	0.48377217321303345
XI	216759	217159	401	*	8.126190726298363	8.045964710944505	8.250718603069895	-0.18046324574884334	0.3421936502049253	0.48377217321303345
IV	556649	557049	401	*	7.482498911306858	7.4115626419553085	7.5934857782449	-0.1621471726038921	0.34381766351346155	0.4848731900166415
